smiles,epsilon_HOMO
CC[C@]1(C=O)C[C@H](O)C1,-6.740260601043701
COCC(=O)CO[CH+][NH-],-6.8001251220703125
CC1(CC(=O)C#N)CC1,-7.649120807647705
CC1=C[C@H]2OC[C@@]2(O)C1,-6.508963584899902
CC#C[C@]12O[C@H]1C[C@H]2O,-6.46542501449585
C[C@]1(C=O)N[C@@]1(C)C=O,-6.968835830688477
C#C[C@H]1[C@@H](O)C(=O)N1C,-6.653183937072754
O=C1NC[C@H](O)C1NO,-6.514405727386475
C[C@H]1[C@@H]2[C@H]3[C@@H]2C(C)(C)[C@@H]13,-6.655904769897461
C[C@H]1O[C@]2(CO)C[C@H]1C2,-6.664068222045898
CC1=CCC(=O)NC=C1,-5.782419681549072
CC(C)OC1(C#N)CC1,-7.401497364044189
N#C[C@@H]1[C@@H]2C[C@H]1O[CH+][NH2+]2,-7.363400936126709
COC(C)[NH2+]C1CCC1,-6.476309776306152
CC1=C[C@@H]2[C@H](C)[C@@H]2[C@@H]1O,-5.981062412261963
O=C1N[C@H]2[C@H]3C[C@H]3O[C@@H]12,-6.394675731658936
O=C[C@]1(O)CNC(=O)C1,-6.868154048919678
C#C[C@H]1[C@@H](O)[C@H]2CC[N@H+]21,-5.95657205581665
C[C@]12CC[C@H]1[C@]2(O)CO,-6.642299175262451
C1C[C@@H]2COCO[C@H]2C1,-6.919855117797852
CC[C@]12C[C@H]1N[C@H]2C#N,-6.345695018768311
C[C@@H]1[C@H](C)[N@@H+]1C[C@H]1CN1,-6.1443305015563965
O=C[C@]12CC(=O)[C@@]1(O)C2,-6.857269287109375
CCOC([NH-])C[C@@H](C)O,-6.791961669921875
Cc1c[nH]c(F)nc1=O,-6.658626079559326
COCC[C@@H](O)[C@H]1CO1,-6.802846431732178
C[C@@H](O)[C@H]1C[C@]1(O)C=O,-6.911692142486572
C#CC[C@@H](C=O)[C@@H](C)O,-6.764750480651856
CC1=CNC(=O)N(C)C1,-5.499421119689941
CCO[C@@H]1[C@@H]2CC[C@@H]21,-6.457261562347412
C[C@@]1(O)CNC=CC1=O,-5.861332416534424
C[C@]12N[C@H]1C(=O)[C@H]1O[C@H]12,-6.351137638092041
CC(=O)[C@H]1C[C@@]2(C)C[C@@H]12,-6.196032524108887
C[C@H]1CN1c1cnno1,-6.342973709106445
CC[C@H]1[C@H]2C[C@]1(CO)C2,-7.153872966766357
C[C@@H](CC1CC1)[NH+]1CC1,-6.073581218719482
C[C@H]1CC[C@H](C#N)OC1,-7.3361897468566895
Nc1occc1[C@H]1CN1,-5.178326606750488
CC[C@H]1CC=C[C@H]2C[C@@H]12,-6.005552768707275
C[C@H]1C(=O)[C@H]2[C@@H](O)[C@@]12O,-6.435492515563965
NC(=O)N1[C@H]2[C@H]3C[C@@H]1[C@H]32,-6.043648719787598
CCN1C(=O)CC[C@@H]1C,-6.283109188079834
O=C(CO)[C@H]1CC[C@H]1O,-7.088566303253174
O=C1[C@H]2O[C@H]2[C@H]2CO[C@@H]12,-6.462704181671143
CO[CH+]Nc1cn[nH]c1,-5.6899003982543945
c1cc2n[nH+]ncc2[nH]1,-6.299435615539551
C[C@@]1(O)C[C@H]2CC[C@]21C,-6.688558578491211
CCCc1n[nH]nc1C,-6.672231674194336
CC[C@H]1C=C[C@H]2C[C@@]12C,-6.054533004760742
O=C1[C@@H]2C=CCC[C@H]1O2,-6.459982872009277
[NH-]C1C=CCCN1C=O,-6.48447322845459
C[C@H]1[C@H]2O[C@H]3[C@]1(C)[C@]32C,-5.986505031585693
C[C@@H](O)c1[nH]nnc1N,-5.845005512237549
C[C@@H]1[C@]2(C)OCC[C@]12O,-6.1905903816223145
CC(C)NC(=O)CC#N,-7.205575466156006
C#CC#CC(=O)N1CC1,-6.996047019958496
O=C1OCC2(CC2)C1=O,-6.8844804763793945
CC(=O)NCC1(C)CC1,-6.519847869873047
CO[C@]12[C@@H]3C[C@H]1[N@@H+]3[C@@H]2C,-6.511684417724609
CC1=CC[C@H](C)C12CC2,-5.779698371887207
C[C@@]1(O)C[C@@]12CCOC2,-6.625972270965576
CC[C@H]1C[C@@H](O)C([NH-])O1,-7.083124160766602
N/C=N/c1n[nH]cc1N,-4.786482810974121
C#C[C@@]1(CO)O[C@@H]1C,-7.107614040374756
C[C@@H](N)[C@@]1(C#N)CCN1,-6.473588943481445
CC[C@]1(C)[C@H](C)[C@@H]2C[C@@H]21,-6.751144886016846
N#C[C@@]1(O)C=CCCC1,-7.276324272155762
C[C@@H](O[CH+][NH-])C(=O)C=O,-7.001489162445068
C#C[C@]12CC3(CC3)[C@H]1O2,-6.5633864402771
CNc1cc(N)oc1C,-4.353821754455566
CC[C@@H]1C=CN(C=O)C1,-5.73888111114502
O=C1CC2(CC=CC2)O1,-6.982441425323486
Cc1coc(N)n1,-5.513026714324951
C#CCCOC(C)C,-6.9008073806762695
C[C@]12CO[C@@H]3C[C@H]1[C@H]2O3,-6.255897521972656
N#C[C@@]12C[C@@H](O1)[C@H]2NO,-7.355237483978271
C[C@@H](CO)COC(N)=O,-7.227344036102295
O=C1C[C@H]2COC(=O)[C@@H]12,-7.091287136077881
C[C@H]1C[C@]23C=CC[C@]12O3,-6.204195976257324
Nc1cc2n(c1)CCC2,-4.5252532958984375
[NH-]C1CC=C(C=O)CO1,-7.137547016143799
[NH-]C1=C(F)NON=N1,-7.9430036544799805
C[C@H]1C[C@@]12CC(=O)N2,-6.435492515563965
CCNc1ncc(N)o1,-5.240912914276123
OCCC#CC1(O)CC1,-6.288550853729248
C#C[C@]12[C@@H]3C[C@H]1[N@@H+](C)[C@@H]32,-5.869495868682861
C[C@H]1C[C@H]1c1cnoc1,-6.713048934936523
N#CC(=O)CC1CC1,-7.771572113037109
C[N@@H+]1CC(=O)[C@H]1C1CC1,-6.2069172859191895
CC#CCCC#CCC,-6.468146324157715
O[C@]12C[C@H]1CC[N@H+]1C[C@H]12,-5.978341102600098
C1COc2onnc2C1,-6.435492515563965
Nc1cccc(=O)nc1,-5.902149677276611
O[C@]12CC[C@H]1OC2,-6.544338226318359
C[C@H]1N[C@H]1c1cnon1,-7.32258415222168
C#C[C@@H](C)OC([NH-])C=O,-7.349795341491699
N#Cc1cc(O)[nH]c1N,-5.183769226074219
C#C[C@]1(CC)OC[C@H]1O,-6.770192623138428
O=C1NC=C[C@H]2C[C@@H]12,-5.741602420806885
C[C@]1(O)[C@@H]2OC=NC[C@@H]21,-6.489915370941162
C[C@@H](O)COC1COC1,-6.88720178604126
C1CC1[C@H]1[C@@H]2CC[C@H]1C2,-6.925297737121582
Cc1nn(C)cc1C#N,-6.8354997634887695
N=CNc1ncon1,-6.623250961303711
O=C[C@@H]1OC2(CC2)[C@H]1O,-6.508963584899902
C[C@H]1C[C@H]2C[C@H]2[C@H]1C#N,-7.695379734039307
C1=C(CC2CC2)CCC1,-6.087186813354492
CC1(C)CC(=O)CC1=O,-6.525290489196777
CN1CC(=O)OCC1=O,-7.009653091430664
OC[C@@]1(O)[C@H]2[C@H]3C[C@@H]1[C@H]32,-6.462704181671143
C1=C[C@@]23[C@@H]4[C@H]5[C@@H]([N@@H+]42)[C@]53C1,-5.553843975067139
C#CC[C@H](C)C=O,-6.857269287109375
CC(C)c1ncn[nH]1,-6.908970832824707
C[C@H]1C[N@H+]1C,-5.983783721923828
CC(=O)C1=CCC[C@@H]1C,-6.547059535980225
[NH-]C1N[C@H]([NH-])[C@H](O)[C@@H]1N,-6.481751918792725
FC(F)(F)c1c[nH]cn1,-6.838221549987793
C[C@H]1[C@@H]2[C@H]3C[C@](C)(C3)[C@H]12,-6.631414413452148
C[C@H]1[C@H]2[N@@H+]3C[C@@]2(O)[C@]13C,-6.46542501449585
N#CC[C@@]12C[C@H]3[C@@H](O1)[C@H]32,-6.710327625274658
CC(C)(O)CC#CC#N,-7.513063907623291
C[C@@H]1[C@@H]2[C@H]1[C@@H]1[C@H](O)[C@H]21,-5.510305404663086
C/N=C(\C)NC(=O)CO,-6.82189416885376
C[C@@]1(C=O)O[C@H]1CO,-7.091287136077881
CC1(C)O[C@H]2[C@@H](C#N)[C@H]21,-6.979720592498779
CC1=C(C=O)[C@@H](O)CC1,-6.778356075286865
C[C@@]1([C@H]2CN2)N[C@H]1C=O,-6.786519527435303
O=C[C@H]1[C@H]2[C@@H](O)C[N@H+]21,-6.947066307067871
O=C1C[C@H]2COCC[C@@H]12,-6.579712867736816
C/N=C/N1C=NCC1=O,-6.854547500610352
CO[C@H]1CC=CC(=O)C1,-6.544338226318359
CN(C=O)C(=O)C#N,-7.991984367370605
O=C1[C@H]2C[C@H]2C[C@@]12CN2,-6.710327625274658
C[C@@H]1C=C(C#N)CC1,-7.047749042510986
C[C@H]1O[C@@H](CO)C1=O,-6.922576904296875
C#CC(=O)C[C@H](C)OC,-6.87359619140625
C[C@H]1O[C@H]2C[C@]21C1CC1,-6.08174467086792
CCOc1c[nH]cn1,-5.265403270721436
C#C[C@H](O)CCO,-7.216459274291992
COCCOC1COC1,-6.487194061279297
C[C@H]1[C@@H]2C[C@]2(O)[C@@]12CO2,-6.680395126342773
CC[C@H]1OCC[C@@H]([NH-])O1,-7.107614040374756
CCN(/C=N/C)C(C)=O,-6.459982872009277
C[C@H]1COCCC(=O)N1,-6.449098587036133
CCc1cc(C#N)no1,-7.649120807647705
C[C@@H]1O[C@H]([NH-])C[C@H](C)O1,-7.064075946807861
C[C@@]12[C@H]3C[N@@H+]1C([NH-])[C@@H]2O3,-6.3075995445251465
OC1[C@]23CCC[C@@]12CC3,-5.902149677276611
O[C@H]1C=Cc2[nH]ncc21,-5.812351703643799
C[C@H]1[C@H]2[C@@H]3O[C@]3(C)[C@]21O,-6.495357990264893
[NH-][C@@H]1O[C@]23C[C@H](C2)N[C@@H]13,-6.435492515563965
CC(=O)OC[C@@H]1O[C@@H]1C,-7.284487724304199
CC[C@@]12CC[C@H]3O[C@@H]1[C@H]32,-5.967456817626953
O=CC[C@]12CC[C@H]1N2,-6.579712867736816
C#CCC[C@@]12CC[C@@H]1C2,-6.655904769897461
C[n+]1ncc([NH-])[nH]c1=O,-6.598761081695557
C[C@@]12CO[C@@H](O1)[C@H]1N[C@H]12,-6.4980788230896
C1=Cc2ncoc2C1,-5.747044563293457
CC(=O)[C@H]1CO[CH+][NH2+]1,-6.623250961303711
Oc1ncc[nH]1,-5.581055164337158
CCCC[C@H]1CC[C@H]1C,-7.504899978637695
O=C1[C@H]2C[C@H]2[C@H]2N[C@@H]12,-6.1933112144470215
C#C[C@@](C)(CC)CC=O,-6.849106311798096
N#CC(O)(C#N)CN,-7.357958316802978
Nc1cnc(C=O)nn1,-6.536174774169922
C[C@]12C[C@H]1[C@H]1CC[C@H]12,-6.16065788269043
OC1CCC2(CC1)CC2,-6.976998805999756
C[C@]12CC=C[C@@]1(C)OC2,-6.411002159118652
N#C[C@H](O)c1conn1,-8.22872257232666
Cc1nc(O)nc(=O)[nH]1,-7.1838059425354
C[C@H]1CO[C@H]2C[C@H]2C1=O,-6.454540729522705
CC[C@H]1COC1[NH-],-7.123940467834473
C[C@H]1CCCC(=O)CC1,-6.348416328430176
C#C[C@@]12CC[C@@H](O1)C2=O,-6.718491554260254
C[C@H]1O[C@]2(C)[C@H]1[N@@H+]1C[C@@H]12,-6.1443305015563965
C/N=C(\C)NC=O,-6.715770244598389
C#C[C@@H]1C=CCO1,-6.704885482788086
C[C@H]1[C@H]2[C@H]3C[C@H](C3)[C@@]12C,-6.473588943481445
N#C[C@]12CO[C@H]1[C@H]1C[N@H+]12,-7.077681541442871
C#C[C@@](O)(C=O)[C@H]1CO1,-6.881759643554688
N1[C@H]2[C@H]3O[C@H]3[C@@H]1[C@H]1O[C@@H]21,-6.566107273101807
CC[C@H]1[C@@H](C)C(=O)N1C,-6.416444778442383
CCC[C@@H](O)[C@@H](N)C#N,-7.333467960357666
C1[C@@H]2[C@H]1[N@@H+]1C[C@]21[C@H]1CO1,-6.1579365730285645
Cc1cnn(C)c1N,-5.434113502502441
CCCC[NH+]1CC1,-6.23957109451294
O[C@]12C=C[C@]3(O)[C@H]1C[C@H]23,-6.1769843101501465
C#Cc1n[nH]c(CO)n1,-6.511684417724609
CC(C)C1=CC(=O)NC1,-6.435492515563965
C[C@@]12CCN1C(=O)OC2,-6.89264440536499
CC(C)(C=O)[NH+]1CC1,-5.923918724060059
C[C@H]1[C@H]2CC(=O)O[C@]21C,-7.145709991455078
C[C@@]1(O)[C@@H]2C=C[C@H]1N2,-5.766092300415039
Cc1cc(=O)[nH]nc1O,-6.046370029449463
CNc1nc(C)n(C)n1,-5.257239818572998
O[C@H]1C[C@H]2COC[C@H]2C1,-6.786519527435303
C[C@H]1COC[C@@H](C)OC1,-6.495357990264893
CC1=COC([NH-])C(=O)O1,-6.522569179534912
O=C[C@@]12C=C[C@H]3C[C@@H]1[C@H]32,-6.3266472816467285
CC#C[C@@H]1C=CCCO1,-6.519847869873047
C[C@@]1(CC#N)CO[CH+][NH2+]1,-7.254555702209473
N#C[C@@]12[C@H]3[C@H]4C[C@@H]1[N@H+]4[C@H]32,-6.729375839233398
N=C(NCC=O)C(N)=O,-6.625972270965576
C[C@H]1C=Cc2ccoc21,-5.33615255355835
COCCCC(=O)C#N,-7.23006534576416
Cc1[nH]c(O)c(C)c1N,-4.285793304443359
C[N@@H+]1[C@H]2[C@H]3[C@@H]1C[C@@H]2[N@H+]3C,-5.450440406799316
O=CNCC1(O)COC1,-6.737539291381836
C[C@]12C[C@@H]3[C@@H]4[C@H]1[C@]4(C)[C@@H]32,-6.163379192352295
COc1nonc1OC,-6.778356075286865
Cc1[nH]cc2ocnc12,-5.281730175018311
CC1(C[C@@]2(C)CO2)CC1,-6.9008073806762695
NC(=O)C1=CCOC1=O,-7.034143447875977
C[C@@H]1[C@H](C)[C@]12COC2[NH-],-6.832778930664063
C[C@]12OC[C@H]1[C@H]1[C@@H](O)[C@H]12,-6.372906684875488
C#CC#CC1C23CC12O3,-6.601481914520264
[NH-]C1C[C@@H](O)CN1C=O,-6.762029647827148
C#C[C@H](C)[C@@H](O)CC=O,-6.87359619140625
CC/C(=N\C)NC(C)=O,-6.511684417724609
O[C@H]1[C@@H]2[C@H](O)[C@@H]3C[N@@H+]3[C@H]12,-6.141610145568848
Cc1cc(=O)c(C)co1,-6.261340141296387
Nc1nc2occc2[nH]1,-4.884443759918213
C#CC[C@@H]1CC[C@H](O)C1,-6.876317024230957
FC(F)(F)C12CC(C1)C2,-8.574308395385742
O[C@@]12CC[C@H]3C[C@@H]1[C@H]32,-6.625972270965576
O[C@H]1[C@@H]2[C@H]3[C@@H]4N[C@@H]4[C@@H]2[C@@H]13,-6.182426929473877
CC(C)[C@H]1[C@H]2CC[C@]21O,-6.166100025177002
Nc1cnc(O)nc1,-5.7715349197387695
C[C@@]12C(=O)NC[C@@H]1[C@@H]2O,-6.430050849914551
CC1=CC[C@H]2C[C@@]2(O)C1,-6.247734069824219
CC1=CC[C@H]2C[C@H]2OC1,-6.228686332702637
C[N@H+]1C[C@]1(C)[C@@]1(C)CO1,-6.204195976257324
O=C1C=Cc2cccn21,-5.845005512237549
O=C1CNC2(CC2)C1=O,-5.926640033721924
C[C@H]1N[C@H]2CO[C@@H]1C2=O,-5.921197414398193
N#Cc1c[nH]c(O)c1,-5.834120750427246
CC#C[C@H](C=O)CO,-6.598761081695557
C[C@]12COC=N[C@H]1CN2,-6.103513717651367
CC#C[C@H]1CNC(=O)O1,-7.1184983253479
C[C@H]1[C@H]2C[C@]3(CC[C@H]13)C2,-6.922576904296875
N#C[C@]12CC[C@@H]3[C@H]1C[C@@H]32,-8.013752937316895
C[C@@]1([C@H]2CCC2=O)CN1,-6.476309776306152
CNC(=O)[C@H]1N[C@H]1C#N,-6.960672855377197
COC[C@@](C)(O)[C@H]1CO1,-7.058633804321289
N#C[C@@]1(N)[C@@H]2C[C@@H]3[C@H]1[N@@H+]32,-7.042306423187256
C[N@@H+]1CC(=O)O[C@H]2C[C@H]21,-6.122561454772949
CC1=CC[C@@H](O)C1,-6.196032524108887
c1onc2onnc12,-7.804225444793701
O=C1C[C@H]2C[C@H]2N1,-6.457261562347412
C1CC[C@]23C[C@H]2C[C@@H]3C1,-6.579712867736816
C[C@@H]1C[C@H](C)[N@H+]1CC#N,-6.451819896697998
C1C[C@]12O[C@@H]1C[C@H]2C1,-6.027321815490723
C1C[C@@H]2CC[C@H]3O[C@@]23C1,-6.721211910247803
C#CC(=O)[C@@H]1NC1(C)C,-6.8409423828125
C[C@@]1(CC=O)[C@H]2CC[N@H+]21,-6.2450127601623535
O[C@H]1C[C@H]2C=CCC[C@H]21,-6.451819896697998
CC[C@H]1[N@H+]2CC[C@@]12C=O,-6.519847869873047
C1=C[C@H]2O[C@@H]1C[C@H]1O[C@@H]21,-6.661347389221191
C[C@@H]1[C@@H]2[C@H]3C[N@@H+]2[C@@H]13,-6.217801570892334
O=COCC(=O)N1CC1,-7.265439510345459
[NH-]C1ON=C(N)N=C1O,-6.149773120880127
CC1([C@@H](N)C#N)COC1,-6.998768329620361
C[C@]12C[C@H]1[C@H]1O[C@H]1CO2,-6.255897521972656
C[C@@]12C[C@@](C#N)(O1)[C@H]2N,-6.79468297958374
C[C@H]1O[C@H]1C[C@H]1CCO1,-6.639578342437744
CC[C@@]1(C#N)N[C@H]1C#N,-8.130762100219727
CC[C@@]12C[C@@H]3C[N@@H+]3[C@@H]1C2,-6.117119789123535
NC(=O)[C@@]12C[C@H](O)[C@@H]1C2,-6.555222511291504
C1O[C@@H]2CN3NN[C@H]1[C@H]23,-6.88720178604126
CCCC(=O)C(F)(F)F,-7.50762128829956
CO[C@@]1(C)C[C@@]2(C)O[C@H]21,-6.631414413452148
CCCCNC=O,-6.775634765625
O[C@H]1[C@H]2C[C@@H]1[C@H]1CC[C@H]12,-6.628693580627441
C[C@]1(CO)CN=COC1,-6.658626079559326
C[N@H+]1C[C@H]1CNCC#N,-6.435492515563965
O=C1NC[C@H]2N[C@@H]12,-6.334810733795166
CC[C@@](C)(CO)[C@@H](C)O,-6.80828857421875
CC[C@@](C)(CO)C(C)C,-7.181085109710693
C[C@@]1([C@@H](O)C=O)CO1,-7.270882129669189
CCN(C=O)CC=O,-6.770192623138428
O[C@@]12[C@H]3[C@@H]1[N@H+]1C[C@@H]2[NH2+][C@@H]31,-5.556564807891846
CC(=O)NC1(C)COC1,-6.721211910247803
C#CCNC(=O)CO,-6.770192623138428
O=C(CO)C1COC1,-7.072239398956299
C1CC1[C@H]1[C@H]2[C@H]3O[C@H]3[C@@H]12,-6.204195976257324
O=COCc1ccc[nH]1,-5.945687770843506
C#CC#C[C@H]1COCO1,-6.7974042892456055
C1=C[C@H]2N[C@@H]1[C@]21CN1,-5.929360866546631
N#CC1(C#N)CNC1[NH-],-7.502179145812988
C#C[C@@H](C)O,-7.251834392547607
C1[C@@H]2[C@@H]3O[C@@H]4[C@H]1[C@H]2[C@@H]43,-6.451819896697998
COC[C@@H]1C(=O)C[N@@H+]1C,-5.899428367614746
C[C@H]1COCCO/C=N\1,-6.9008073806762695
CNC[C@](C)(C#N)NC,-6.17426347732544
C#CCc1c[nH]c(=O)[nH]1,-5.30894136428833
C[C@H]1[N@H+]2C[C@H]2CC1(C)C,-6.019158840179443
O=COC[C@H]1C[C@H]2N[C@@H]12,-6.593318939208984
CN1C[C@@H](CO)NC1=O,-6.2749457359313965
N#CCOC1CCC1,-7.50762128829956
C1=C[C@@H]2OC[C@@H]3[C@H](C1)[C@@H]32,-6.386512279510498
C#CCC#CC=O,-7.341631889343262
C#C[C@@H]1[C@H](O)C12COC2,-6.674952983856201
C[C@@H](O)[C@@H](O)[C@@H](C)C=O,-6.79468297958374
C[C@H]1CCCO[C@H]2C[C@H]21,-6.332089424133301
C[C@@H](CC=O)[C@H]1CCO1,-6.683116436004639
C1=C[C@@H]2[C@@H]3C[C@@H]3[C@@H]2OC1,-6.435492515563965
C[C@H]1C=CC[C@@H](O)C=C1,-6.557943820953369
NC1=NCC=CNC1=O,-5.997389793395996
Oc1cc([C@H]2CO2)on1,-6.895365238189697
CC[C@H]1C[C@@H](CO)[C@H]1C,-7.050469875335693
C[C@@]1(C(=O)C#N)C[C@H]1O,-7.823273181915283
CO[C@H]1CCCC([NH-])O1,-6.987883567810059
Cc1ccc(=O)[nH]c1N,-5.153836727142334
O=C1C[C@@]2(C3CC3)C[C@@H]12,-6.47086763381958
O=C1O[C@H]2[C@H]3C[C@H]3N[C@@H]12,-6.359301090240479
C#C[C@@H]1O[C@H](C)[C@@H]2C[C@@H]21,-6.960672855377197
N#C[C@@]12C[N@@H+]1C([NH-])[C@@H]2O,-7.466804027557373
C1O[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,-5.855890274047852
C[C@]12C[C@H]1NC=C2C=O,-5.545680046081543
O=CC1=C[C@H]2[C@H]3C[C@@H]1[C@@H]23,-6.4980788230896
CCn1c(C)nnc1C,-6.375627517700195
C#C[C@@H](C)OC1COC1,-6.772913932800293
C[C@H]1OC(=O)C=C[C@H]1O,-7.330747127532959
C1=C[C@H]2O[C@@H]1[C@@H]2[NH+]1CC1,-6.185148239135742
CCOCC[C@@H](C)CC,-6.7320966720581055
Nc1c(O)cccc1O,-5.6545257568359375
OC[C@]12C[C@@H]3O[C@H](C1)[C@@H]32,-6.402839183807373
CC1(C)C=C[C@H]2N[C@H]21,-6.2586188316345215
C[C@H]1[C@@H](CO)[N@H+]1CC#N,-6.729375839233398
CCC(=O)COC1CC1,-6.3130412101745605
COC(=O)C[NH+](C)C,-5.834120750427246
CO[C@H]1OC([NH-])[C@H]2N[C@@H]12,-6.8844804763793945
C1CC12[C@@H]1[C@H]3[C@@H]4[C@H]3[C@H]2[C@@H]41,-6.449098587036133
CC[N@H+]1C[C@@]1(C#N)CN,-6.824615955352783
Cc1noc(CO)c1N,-5.673573970794678
Cc1c(N)noc1N,-5.523910999298096
O=C[C@]12C[C@H]([C@@H]1O)[C@@H]2O,-6.59604024887085
CC(=O)NC1CC=CC1,-6.519847869873047
N#C[C@@H]1C[C@@]1(O)C=O,-7.499457359313965
Cc1cc(O)ncc1N,-5.30894136428833
CC[C@@]1(C)[C@@H]2CC[C@H]1C2,-7.436871528625488
C#C[C@]1(CCC=O)CN1,-6.857269287109375
CC1=CC2(CC2)NC1=O,-6.2450127601623535
Cc1ccc(N)c(=O)o1,-5.319826126098633
O=C1[C@@H]2CC[C@@H](O2)[C@@H]1O,-6.617809295654297
CO[C@H]1CC[C@H]1CC#N,-7.129383087158203
C#C[C@]1(CO)NC[C@H]1O,-6.54978084564209
C#C[C@@H]1C[C@]2(C)OC[C@H]12,-6.5633864402771
NC(=O)N[C@@]12CC[C@@H]1C2,-6.288550853729248
O[C@H]1[C@@H]2[C@H]3C[C@@H]2[C@]31O,-6.707606792449951
OCC#CCC1(O)CC1,-6.82733678817749
O=C1O[C@@H]2[C@H](O)[C@]12O,-7.066796779632568
O=CC1=C[C@H]2O[C@H]3[C@@H]1[C@H]32,-6.617809295654297
C[N@@H+]1C([NH-])[C@]2(O)[C@H](O)[C@H]12,-6.016437530517578
C#C[C@]12C[N@H+]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-6.462704181671143
O=COc1cnc[nH]1,-6.468146324157715
CO[C@@]12CO[C@]1(C#N)C2,-6.576991558074951
CC1=C[C@@H]2C[C@H]1[C@@]21CO1,-5.953851222991943
C[N@@H+]1CC(=O)[C@@H]2O[C@@H]2C1,-6.103513717651367
C[C@@H]1/C=C\C=C/C/C=C\1,-6.261340141296387
O[C@H]1C=Cn2ncnc21,-6.604203224182129
NC(=O)[C@H]1[C@@H]2C=C[C@H]1O2,-6.370185375213623
C1[C@H]2[N@@H+]1[C@@]13CC[C@@]21OC3,-5.866774559020996
C#CC(=O)C1CC(=O)C1,-6.849106311798096
C[C@@]1(O)CC[C@@H](NO)C1,-6.514405727386475
C[C@](O)(C=O)C[C@H]1CN1,-6.802846431732178
C[C@H]1[C@@H](O)C[C@H]1O[CH+][NH-],-6.952508926391602
CC(=O)C1(C2CC2)CC1,-6.533453464508057
CC(C)Nc1ccn[nH]1,-5.257239818572998
O=C[C@@H]1[C@H](O)[C@@H]1[C@H]1CN1,-6.508963584899902
Nc1oc(=O)ccc1O,-5.425950050354004
CCNc1cc[nH]n1,-5.159278869628906
C[C@H]1C=C[C@@H]2C(=O)C[N@@H+]21,-6.283109188079834
CC1(C)CCC12CC2,-7.094007968902588
CCC1(C(=O)C#N)CC1,-7.866811275482178
Oc1ccnc(O)n1,-6.764750480651856
OC[C@H]1[C@H]2OC[C@]21CO,-6.381070137023926
C[C@@H]1C[C@@H]2C[C@H](C1)O2,-6.372906684875488
C[C@@H]1[C@@H]2[C@@H](C)[C@@H](C)[C@H]12,-6.631414413452148
C[C@H]1[C@H]2OC(=O)[C@]21C,-7.355237483978271
CO[C@H]1C[C@H]2NC(=O)[C@@H]12,-6.574271202087402
Nc1cnn(C2CC2)n1,-5.583776473999023
CCCCc1ccc[nH]1,-5.251797676086426
Nc1ccc(F)cc1N,-5.159278869628906
C#C[C@@H]1CCCO[C@H]1[NH-],-6.949788093566895
O=C[C@H]1[C@H]2N[C@@H]3[C@H]2O[C@H]13,-6.606924533843994
O=CN1C[C@@]12C[N@H+]1C[C@H]12,-6.82733678817749
CCCC([NH-])OC1CC1,-7.061354637145996
C[C@H]1C[C@H]2CC=C[C@@H]1C2,-6.334810733795166
C#CC[C@H](O)CCOC,-6.851827144622803
O=CC#C[C@@H]1OC[C@@H]1O,-7.374285697937012
c1ncc2ocnc2n1,-7.189248085021973
O=C[C@H]1C23OC12[C@H]3O,-6.9661149978637695
CC(=O)c1cncn1C,-6.560665130615234
O[C@@H]1[C@H](O)[C@]12C[C@H]1C[C@H]12,-5.921197414398193
Cn1nc(O)ncc1=O,-6.266781806945801
[NH-]C1NN=CC=CC1=O,-6.51712703704834
C1[C@@H]2[C@@H]3C[N@H+]1[C@H]2[C@@]31CN1,-6.079023361206055
C1O[C@@H]2CC3(CC3)[C@H]12,-6.503520965576172
C[C@@]12CCO[C@@H](CC1)O2,-6.783798694610596
ON[C@@H]1C[C@@H]2[C@H]1C[C@@H]2O,-6.625972270965576
O=CN1C=CCC1=O,-6.674952983856201
CC[C@@H](O)CC(F)(F)F,-7.53483247756958
C[C@H]1[C@@H]2[C@H]3[N@@H+]2[CH+][NH2+][C@@]13C,-6.541617393493652
CC1=NC2(CCO1)CC2,-6.138888835906982
CCC[C@@H](N)C#N,-7.306257247924805
C[C@@H](O)[C@@H](O)CO,-7.069517612457275
C#C[C@@H](C)C[C@H]1C[N@H+]1C,-6.122561454772949
CNc1cc(C)ncn1,-6.016437530517578
C#CC#C[C@H]1C[C@H]2C[N@H+]21,-6.419166088104248
C[C@]12[C@@H]3N[C@H]1[C@H]2O[C@H]3[NH-],-6.16065788269043
C[NH2+][CH+]OCCC(C)C,-6.653183937072754
O[C@H]1[C@H]2CC3(COC3)[C@@H]12,-6.449098587036133
COCC[NH2+][CH+]OC=O,-7.012373924255371
O=CCOCC1(O)CC1,-6.947066307067871
c1nc2n(n1)CCCO2,-6.353858470916748
C[C@]12C[C@H]1[C@@H](O)C(=O)O2,-7.254555702209473
N[C@]12C=CC[C@H]1OC2=O,-6.685837745666504
CC1(C)O[C@H]2CO[C@]21C,-6.552501678466797
Cc1cc(C)cc(N)c1,-5.281730175018311
C[C@]12CC=C[C@H]1[C@H]2CO,-6.225965023040772
CC1=C[C@]2(CN2)C[C@H]1O,-6.141610145568848
CCC[C@H]1CCC[C@H]1C,-7.907628536224365
Cn1ccc(O)c1[NH-],-6.130725383758545
NC1NCc2[nH]nnc21,-6.228686332702637
N#C[C@]12C[C@H]1[C@H]1CC[C@H]12,-6.933460712432861
