smiles,R^2
C[C@@H]1C(N)=CC(=O)[C@@H]1O,1136.4820556640625
O=CN1[C@H]2C[C@@H]1C21CC1,1057.757080078125
O=CC1=C[C@@H]2O[C@H]1[C@H]2O,1109.2574462890625
N#C[C@@H]1NC=CC1NO,1124.1199951171875
C[C@H]1[C@@H](CC#N)C1(C)C,1426.2861328125
C[C@@]12O[C@H]3C[C@]1(O)[C@]32O,960.9661254882812
O=C1[C@H]2CO[C@@H]3C[N@H+]2[C@H]13,857.0718994140625
N#C[C@H](N)c1cn[nH]n1,1153.6219482421875
O[C@@]12C[C@H]3OC[C@@H]1[C@H]32,765.8082885742188
CO[C@@]12CC[N@H+]3C[C@@H]1[C@H]32,1069.0771484375
NC(=O)N[C@H]1C[C@H]2N[C@@H]12,1350.44091796875
C[N@@H+]1[C@H](CCO)[C@@H]1CO,1633.3426513671875
C1=C2COCC[C@H]2CC1,1174.9404296875
C[C@@]12C[C@@H](C#N)[C@@H](C1)O2,1129.6929931640625
CC1=CCn2ncnc21,1029.911376953125
OC[C@@H](O)C1CCCC1,1533.70068359375
C1=CC[C@H]2C[C@@H](C1)CO2,1010.1002197265624
C[C@H]1[C@H]2C[C@@H]1C21CCC1,1253.7965087890625
C[C@]12C[C@@H]3C[C@H]1[C@@H]3[C@H]2O,1009.9605102539062
C[C@@]1(c2cn[nH]c2)CO1,1168.15771484375
C[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,619.0302734375
C#C[C@]1(C)CC[C@H]2O[C@H]21,1067.304443359375
CC1=CC[C@](C)(O)[C@H]1C,1228.31005859375
CC(=O)NC(=O)CC=O,1607.9605712890625
Cc1ocnc1[C@H]1CN1,1189.0362548828125
C#CC(=O)C(=O)C(N)=O,1166.958251953125
C1=C\C=C/COC\C=C/1,1101.8067626953125
CC[C@H]1OC(=O)[C@H]2C[C@H]21,1212.821533203125
C[C@H]1[C@@H](O)[C@H]2[C@H]3O[C@H]3[C@@H]12,952.0753784179688
O[C@]12[C@@H]3C[C@H]1CC[C@H]2C3,976.9429931640624
C[C@H]1C[C@@H](O)[C@H]1OC=O,1299.9239501953125
CC(C)(O)C[C@H]1CCO1,1402.5345458984375
C#C[C@](C)(O)C(=O)OC,1196.3421630859375
NC(=O)[C@H]1C[C@H](C=O)C1,1382.7943115234375
Cc1ccnc(F)c1O,1075.5216064453125
CC[C@H]1OC(=O)[C@H]1CO,1364.2431640625
C#CCC[C@@H]1[C@H](C)[C@@H]1C,1695.8651123046875
CC1=CCc2[nH]ncc21,1091.482666015625
CC[C@@H]1CC=C(C)CC1,1623.106689453125
OC[C@H]1C[C@@]2(CO)C[N@@H+]12,1433.044189453125
C1[C@@H]2[C@H]3C[N@@H+]2[C@@H]1C31CC1,947.0119018554688
CC(C)(C#CC#N)CO,1669.088623046875
CC1(C)[C@@H]2[C@H](O)[C@@H]3[C@H]1[N@@H+]32,1029.227294921875
Nc1coc2c1OCC2,1071.378173828125
OC[C@H]1[C@@H](O)[C@H]2OC[C@@H]12,1081.2869873046875
CN(C=O)CC#CCO,1953.6778564453125
CC[C@@]1(C2CC2)O[C@H]1C,1326.67236328125
C[C@H]1C[C@@](C)(O)[C@H]1C=O,1245.2591552734375
[NH-][CH+]O[C@H]1[C@H]2[C@H]3C[C@H]3[C@@H]12,1177.7657470703125
C#CC(C#N)(C#N)OC,1072.1785888671875
C#CC1=C(CC)COC1,1312.5052490234375
[NH-][CH+]OCc1cnc[nH]1,1355.9825439453125
CO[C@H]1CC[C@@H](CO)C1,1543.627197265625
C1COC([C@H]2CO2)O1,920.8527221679688
O=CC[NH+]1CC1,677.223876953125
C#C[C@H](O)C1(C=O)CC1,1130.6416015625
O=CC(=O)c1cn[nH]c1,1135.3812255859375
C[C@@]12CC[C@@H](C1)OC=N2,975.4381103515624
CC[C@]12O[C@H]1[C@@]1(C)O[C@H]12,1234.5811767578125
CNC(=O)C(=O)NC,1177.681884765625
C[C@@]12C[CH-][C@H]3C[C@@H]1[C@H]32,797.3248291015625
C#Cc1cc(CO)no1,1359.5477294921875
C#CCC(=O)C(F)(F)F,1259.0836181640625
O=CN[C@@]12CC[C@@H]1[C@@H]2O,1113.6888427734375
COCCN1CCC1=O,1516.3890380859375
[NH-]c1cc(F)oc(=O)[nH+]1,1060.902099609375
C[C@H]1[C@H]2O[C@@H](C=O)[C@]21O,1056.6500244140625
N#C[C@@H](CO)C[C@H]1CO1,1480.1773681640625
C[C@@]1([C@H]([NH-])OC=O)CO1,1169.7783203125
CC[C@H](C(C)=O)[C@@H](C)O,1396.2872314453125
C[C@@]1(CC(N)=O)CO1,992.1864013671876
CCCO[C@@H](C)CC,1592.9635009765625
CN[C@@H]1C(=O)[C@]2(C)O[C@H]12,1245.76708984375
CCc1ccc(C=O)[nH]1,1475.58349609375
CC[C@@]1(C)C[N@H+]1C1CC1,1475.0006103515625
O=CC(=O)CO,627.7041015625
O=C1NCCOC12CC2,1048.1529541015625
CCCC1=NCC(=O)O1,1610.066162109375
CO/C(N)=N/CC(C)=O,1421.480224609375
C[C@H]1[C@H](NO)[C@H]2C[C@]21O,1184.0531005859375
C[N@@H+]1[C@@H]2[C@H]3N[C@@H]2[C@]31CO,1046.708984375
CC1=NCC=C[C@@H](C)O1,1215.58544921875
C[C@H]1CCCC[C@H]1C#N,1186.5634765625
CC[C@@H]1[C@@H]2C=C[C@H]1[C@@H]2C,1251.4449462890625
COC(=O)CNC(C)C,1665.1856689453125
C#C[C@@]12C=CC[N@@H+]1CC2,1025.941162109375
O=C1COc2cccn21,966.3231201171876
C1[C@@H]2C[C@H]3[C@@H]2O[C@H]2[C@@H]1[C@@H]32,830.6683959960938
C[C@]12C[C@H](C1)[C@H]2C=O,903.64599609375
CCCO[C@H]1CC1(C)C,1954.0291748046875
OC[C@]12CC[C@@H](O)[C@H]1N2,1271.711669921875
COc1cnc(O)nn1,1204.3653564453125
C[C@H]1[N@H+]2C[C@@H]3[C@H]2[C@@]31C#N,1033.613525390625
C1C[C@]23[C@H]4C[C@@]2(C4)O[C@H]13,927.6409301757812
O[C@@H]1C=C[C@H](O)CC1,976.1201782226562
COc1c(C)cnn1C,1190.4405517578125
CC1(C)CC(C)(CO)C1,1409.489013671875
N#C[C@@]1(O)C(=O)N2C[C@@H]21,959.6121215820312
C#C[C@H](C=O)[C@@H]1O[C@@H]1C,1247.0567626953125
O=C1C[C@H]([NH+]2CC2)CN1,1365.357177734375
C#C[C@@H]1[C@@H]2C=C[C@@]1(O)C2,1000.972412109375
COC(=O)[C@@H](O)C(C)=O,1268.9427490234375
O=C1CCC[C@]2(CO2)C1,1133.9693603515625
CCC[C@@H](C)OCC,1543.35595703125
[NH-]C1C=C[C@H](O)C(=O)O1,1074.9033203125
CCc1cccc(F)c1,1321.427001953125
CC1=C[C@H]2O[C@@H]3[C@H]2C[C@H]13,967.4368286132812
C[C@@]1(CC#N)CN1C=O,1286.478271484375
C#CC[C@@H]1[C@H](C)[C@@H]1OC,1364.54931640625
CC(=O)C[N@H+]1C[C@H]1C=O,1567.345947265625
Nc1ccn(CCO)c1,1581.326416015625
C[C@@H](O)[C@H]1O[C@H]2CN[C@@H]12,1206.70166015625
CN(C)c1nnon1,914.1445922851562
CNc1cccc(C)c1,1400.8302001953125
O=C1COCOCCN1,1076.420654296875
OCC#CC1CCC1,1598.728759765625
CO[C@@H]1[C@@H]2C[C@H](C)C[C@@H]21,1277.08251953125
O=C1C=CCCCO1,901.0001220703124
OC[C@@]1(C2CC2)C[C@H]1O,1251.11083984375
C[C@H]1N(C=O)C1(C)C,1003.6671142578124
N#CC#CC#CC(N)=O,2214.42919921875
CC[C@@](O)(CO)[C@H]1CN1,1276.8929443359375
O=C1CCN1CCCO,1789.37353515625
NC1=C(N)[C@@H]2CCN2N1,1115.588134765625
N#C[C@H]1C[C@@]12C[C@H]1O[C@H]12,1115.320556640625
[NH-]C1OCC[C@@H]1O,673.3919067382812
C[C@]12O[C@H]1C(=O)NC2[NH-],1024.6737060546875
C[C@H]1C[N@H+]1[C@H]1C[C@H]1CO,1574.18505859375
C[N@@H+]1CC=C[C@]1(C)C#N,1063.316650390625
C[C@@]1(O)CO[C@H]1C=O,901.7877197265624
C#CC1N[C@@H](C#N)C[NH2+]1,1202.5218505859375
C[C@H]1[C@]2(C)C[C@@]1(C)[C@H]2C,1241.375244140625
CO[C@@H](C[NH3+])C(=O)[O-],1005.2423706054688
O=C1N[C@H]2C[C@H]3[C@@H]1[C@H]32,730.2723999023438
CO[C@@H]1[C@H](C)C[C@@H]1OC,1382.24755859375
c1cc(N2CCC2)no1,1241.4129638671875
C#C[C@]1(O)CN[C@H]1C=O,1090.4947509765625
CC(=O)[C@H]1CC[C@H]1C=O,1184.404052734375
CC[C@@]1(C)C[C@H](C#N)N1,1442.007568359375
CCC1=C[C@@H](C)[C@@H](C)C1,1544.0533447265625
NC1=CC(=O)OCC1,919.0062866210938
C[N@@H+]1[C@H](CC#N)[C@@H]1CO,1430.3221435546875
CO[C@@H](CO)CC1CC1,1610.9222412109375
CC#C[C@]1(C)C=CCO1,1384.7890625
OCCOC1(CO)CC1,1315.5238037109375
C1=C\CCOCC\C=C/1,1159.13232421875
CC(=O)n1cccc1C,1155.76318359375
C[C@H]1[C@H]2C[C@]1(C)[C@H]1C[C@@H]21,1077.9154052734375
C[C@H]1[C@H]2[C@@H]3[C@H]4[C@@H]3[C@]1(O)[C@H]42,935.1788940429688
Nc1cccc(=O)o1,853.2152099609375
O=C1C[NH+](C2CCC2)C1,1479.3536376953125
N#C[C@@H]1NCC[C@@H]1CO,1152.9381103515625
N#CC(=N)NC(=N)C#N,1283.234375
Nc1ccnc(O)c1F,1044.1346435546875
C[C@@H](OC(N)=O)C1CC1,1440.0091552734375
[NH-]C1OC[C@@]12CCO2,843.4323120117188
C[C@@]12C[C@]1(O)CNC2=O,1040.0509033203125
CO[C@H]1CCC[C@H]2N[C@@H]12,1274.9527587890625
O=CN1C(=O)[C@@H]2CC[C@@H]21,1086.0858154296875
CCCOCC(=O)CO,1858.440673828125
O[C@H]1CO[C@H]2C[C@]21O,815.10888671875
CC(C)[C@H]1O[C@@H](C)[C@H]1O,1356.0814208984375
C[C@@H](O)Cc1conn1,1405.3785400390625
N#CCCCOC(N)=O,2075.27001953125
C#C[C@@]12C=C(C)C[C@@H]1O2,1214.4444580078125
CC(=O)c1n[nH]nc1O,1080.1669921875
C[C@H]1NC(=O)[C@H]1CC=O,1352.704345703125
C[C@]1(C=O)C[C@@]2(CN2)C1,1285.70068359375
C1O[C@H]2[C@H]3C[C@@]2(CO3)O1,899.4984130859375
C[C@@]12C(=O)C[N@@H+]1C[C@@H]2O,1004.280029296875
C[C@]1(CC#N)[C@@H]2CC[C@@H]21,1276.748046875
CCOC(=O)C(C)=O,1148.1053466796875
C[C@@]1(O)C[C@@]12CCO2,932.1663818359376
O=CC1NCC2(CC2)[NH2+]1,1261.48193359375
C[C@H]1N[C@@](C)(C#N)[C@H]1N,1196.8311767578125
CC12CC3(CC(=O)[C@@H]13)C2,1098.1328125
CC(C)(O)[C@H]1N[C@H]1C=O,1261.768798828125
C[C@@H](O)C1([C@H]2CO2)CC1,1224.7054443359375
CC(=O)[C@@]12C[C@H]3C[N@@H+]1[C@H]32,1083.5050048828125
O=C1CC[C@H]1C1CC1,1062.97314453125
CCC[C@]12O[C@H]1[C@H]1N[C@H]12,1398.9908447265625
O=CNc1ncc(O)[nH]1,1190.23779296875
C[C@H]1CC=C[C@@]12CN2,910.1530151367188
C#C[C@@H]1CC[C@@H]1OC=O,1307.86083984375
Nc1c[nH]nc1C=O,896.1240234375
CC[C@]12C[C@H](C)[C@@]1(C)C2,1373.677490234375
O=CC[C@]1(CO)CN1,930.416015625
CCC[C@@]1(O)C[C@H]1O,1226.9866943359375
C#Cc1c(N)ccn1C,1156.38232421875
C[C@H]1[C@H]2C(=O)CCC[N@H+]21,1083.6346435546875
CC[C@@H]1[C@H](O)CC[C@@H]1O,1243.2135009765625
C1CC1[C@@]12CC[C@@H]1C2,990.7828979492188
CC[N@@H+]1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,1224.6505126953125
COC[C@H]1CCC=C1C,1446.841552734375
C#C[C@]12[C@H]([C@H]3N[C@H]31)[C@@H]2O,1037.0723876953125
O=COCC1CCCC1,1650.5931396484375
O=C1C=C[C@@H]2CO[C@@H]2C1,1033.970947265625
CN1C(C#N)=NCC1[NH-],1128.208251953125
C#C[C@@H]1C[C@@H]2[C@H](C=O)[C@@H]21,1136.7100830078125
[NH-][C@H]1N[C@]23C[C@H](C2)[C@]13O,936.673095703125
C[C@@H]1CO[C@@H]1[C@@H]1C[C@@H]1C,1412.3135986328125
COc1ncc[nH]c1=O,1102.6795654296875
N#Cc1ccncc1N,1077.8795166015625
CCO[C@@H](CO)C(C)C,1587.5367431640625
CC[C@H]1[C@@H](C)[C@]1(O)CO,1475.8748779296875
C#CC(=O)[C@H](CO)OC,1316.452392578125
C[C@H]1[C@H]2CCOC=N[C@@H]12,1077.08984375
O=CC#C[C@H]1C[C@H]2O[C@@H]12,1583.559814453125
N#C[C@@H]1[C@H](O)[C@@H]1C#N,828.9390258789062
CC(=O)NC1(C)CCC1,1362.06201171875
C[C@H]1[C@@H](O)[C@@]12COC2[NH-],1161.649658203125
[NH-]C1=NC(N)=NC(N)O1,1077.89892578125
O=C1[C@H]2C[C@@]13OC[C@H]3O2,859.351318359375
C[C@@H]1C(=O)C(=O)[C@@H]2C[C@H]12,1055.778564453125
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,367.7712097167969
CNC1=N[CH+](C)C=NO1,1241.3956298828125
CC[CH+]1[CH+]OC([NH2+]C)O1,1453.257568359375
C[C@@]1(O)COC[C@@]12CN2,1040.76416015625
C1O[C@H]2CC[C@H]2[N@H+]2C[C@@H]12,998.723876953125
C#CC(=O)NC(C)=N,1105.8785400390625
C1O[C@@H]2[C@H]1[C@H]1[C@@H]2[N@H+]2C[C@@H]12,889.9865112304688
NC1=C(C=O)NC(=O)C1,1202.56787109375
OCc1cccc(O)c1,1276.601806640625
OCC#Cc1ncon1,1705.2396240234375
Nc1nnc(N)[nH]1,690.7617797851562
C[NH2+]C1NC(=O)CO1,1006.9367065429688
Cc1ncc(N)c(C)n1,1215.5623779296875
Oc1nc(N2CC2)n[nH]1,1205.9246826171875
C[C@@]1(O)CCC=CC1=O,1059.1107177734375
O[C@H]1C[C@H]2C[C@H]3[C@@H]1[C@@]23O,999.3159790039062
COC(=O)C(=O)O[CH+][NH-],1406.1099853515625
C1=N\CC[N@H+]2C[C@H]2CO/1,1085.56201171875
O=C1[C@H]2C=C[C@@H]1C21CC1,970.5703125
CCC[C@@]1(C)C[C@H]1CO,1757.2777099609375
CC[C@@]1(COC=O)CO1,1398.4986572265625
OC[C@H]1[C@H]2OC[C@]21O,946.4080810546876
C[C@H]1CCC(=O)NC1=O,1202.9224853515625
CO[C@H]1[C@H]2OC(=O)[C@]21O,1070.788330078125
C[C@]1(C#N)[C@H]2C[N@@H+]3[C@H]2[C@@H]31,968.4500732421876
OCc1cnn[nH]1,719.9691772460938
C[C@H]1[C@H]2C[C@@H](O)[C@]21C,920.1212768554688
CC[N@@H+]1[C@@H]2C(=O)NC[C@@H]21,1084.892822265625
C[C@H]1N[C@H]1C1OCCO1,1342.4869384765625
C1[C@H]2C[C@@]34CC[C@@]3(N4)[C@@H]12,949.5527954101562
CCC[C@@]1(C(C)=O)CN1,1433.66845703125
CC#C[C@@H]1C=CCOC1,1587.27001953125
CCNC(C#N)C#N,1183.2381591796875
C#C[C@](O)(C=O)CC,963.614013671875
O=C1[C@@H]2C[C@H](CO)[C@H]1O2,1117.3187255859375
Cc1coc(N)c1N,944.9462890625
OC[C@@]12C=C[C@H](O)[C@@H]1N2,1160.6505126953125
CCC(=O)[C@H]1NC1(C)C,1519.058349609375
C[C@H]1OCCC[C@H]1CO,1321.219482421875
Nc1ccn(C=O)c1,1008.3687744140624
C[C@@]1(O)C=C[C@@H](O)C1=O,1075.82958984375
C[C@@]12C[C@H]3[C@H]4C[C@@H]1[C@H]4[C@H]32,932.240478515625
C#C[C@]1(C)CC(=O)N1,951.9094848632812
C[NH2+]C1N[C@H]2C[C@@]12C#N,1189.429931640625
C1=C[C@]23CO[C@@]2(C1)CN3,887.903076171875
O=C1C[C@@]23C[C@@]2(CO3)N1,961.094970703125
C#Cc1ccncc1,916.7659912109376
N=CNC(=O)CC(N)=O,1583.9163818359375
Cc1ncc(F)cc1F,1142.743896484375
CCCC[C@H]1CO[CH+][NH2+]1,1885.945068359375
CC1[NH2+][C@@H](C)[C@@H](C)O1,1004.7005004882812
C[C@H]1CC(=O)CCCO1,1243.62646484375
C/N=C/Nc1ccoc1,1449.8575439453125
C1[C@@H]2C[N@@H+]3[C@@H]4[C@H]1[C@H](O2)[C@@H]43,797.2761840820312
[NH-]C1NCC(=O)[C@H]2O[C@@H]12,1019.9420166015624
O=C1OC[C@@H]2C[C@]12CO,1051.71533203125
C#CCC(=O)[C@@H](C)C#C,1279.494140625
C1[C@@H]2[C@H]3[C@H]4[C@@H]2[C@@]12C[C@H]4[N@H+]32,774.1439208984375
C[C@@]12C=C[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,866.9423828125
C[C@@H]1C[C@H](C)[C@@H]2C[C@]12O,1235.8974609375
CC[C@H]1O[C@@H](C)[C@@]12CN2,1317.24169921875
CC[C@@]1([C@@H](C)O)C[C@H]1C,1370.8175048828125
CCC[C@@H](O)C(F)(F)F,1498.1905517578125
CO[C@@]12C[C@H]3O[C@]1(C)[C@H]32,1051.2144775390625
N#Cc1cccnc1F,1037.127685546875
C[C@@]12CO[C@@]13CO[C@H]3C2,971.9619750976562
C[C@@]1([C@H]2CO2)[C@H]2C[N@@H+]1C2,1073.9410400390625
CO[C@H]1[C@H]([NH-])[N@H+]2C[C@@]12C,1175.2762451171875
CO[C@@H]1C=CCCCC1,1400.821044921875
Cc1cc(N)nn1C,993.9487915039062
C#Cc1[nH]c(N)nc1O,1193.6865234375
C1N[C@H]1[C@@]1([C@H]2CO2)CN1,1193.1156005859375
C[C@]12CN1C(=O)[C@H]2O,843.6080932617188
NC1=C(C=O)COCC1,1211.2950439453125
C[C@@]12C[C@@H](N1)[C@]2(N)C#N,1027.3536376953125
CC#C/C(=N/O)C1CC1,1483.8922119140625
[NH-]C1OC[C@H]2[C@H]3[C@@H]1C[N@H+]32,936.701416015625
C#CC#C[C@@H]1COC1[NH-],1581.5205078125
O=C1CN[C@H]2C[N@@H+](C1)C2,1007.673828125
N#CC1(C[C@H]2CN2)CC1,1289.0821533203125
CC/N=C/N1CCC1=O,1597.3707275390625
CC([NH-])OCCC1CC1,2039.326171875
C#Cc1nc(N)c(C)[nH]1,1292.07373046875
O=CCc1ccco1,1049.5223388671875
C[C@@H]1C=CC=CCO1,950.5422973632812
Cc1ncc(N)n1C=O,1104.8858642578125
CC1=C[C@@H](O)[C@H]2C[C@H]2C1,1202.4388427734375
O=C1O[C@H]2O[C@@H]3C[C@H]2[C@H]13,862.415283203125
CC(C)C(=O)OCC=O,1565.326904296875
CC(C)(O)[C@@](C)(O)C=O,1137.1480712890625
Cc1cc(CCO)c[nH]1,1684.807861328125
C[C@]12CC[C@H]1CNC2=O,1029.328857421875
CC[C@H]1[C@H]2NC(=O)[C@]21C,1240.55126953125
C#CC1=C[C@H]2O[C@H]3[C@@H]1[C@H]32,1029.9627685546875
C[C@]12CC[C@H]1COCO2,1043.2711181640625
CO[C@H]1C[C@@]2(O)C[C@H]2O1,1179.9423828125
c1cc2n(c1)C[C@]21CO1,1074.8701171875
C[C@H]1[C@@H]2C3[N@@H+]([C@H]12)C3(C)C,1260.6822509765625
O=Cc1conc1O,867.0789184570312
CC#C[C@@]1(C)COC1[NH-],1383.198974609375
O=C1NC=C[C@H]1[C@H]1CN1,1163.5245361328125
N#CC[C@H]1C=CC(=O)N1,1274.682373046875
CC(C)[C@H]1N[C@]1(C)C#N,1407.388671875
C[C@H]1[C@H]2O[C@H]3C(=O)N1[C@@H]23,869.1046142578125
C[C@@H](C=O)[C@@H](C)C(N)=O,1254.2735595703125
CC1=CC[C@H]2O[C@H]2[C@H]1O,1099.85595703125
C#C[C@]12C[C@H]1C=CCO2,1071.2637939453125
O[C@@H]1[C@]2(O)CCC[C@]12O,1031.4451904296875
N#CC1=C[C@@H]2O[C@@H]2[C@@H]1O,1046.651123046875
C[C@H]1[C@@H](O)[C@H]1[C@@H](C)C=O,1254.7801513671875
C#C[C@H](CC=O)[NH+]1CC1,1326.1785888671875
CC[C@]1(O)C=CC(=O)C1,1265.00341796875
N#C[C@@]12C[C@H]3CO[C@@H]1[C@H]32,1024.926025390625
CC[C@H]1O[C@H]1C(C)(C)O,1464.6358642578125
C[C@@H]1O[C@H](C)[C@@H]1OC=O,1315.43994140625
C[N@@H+]1[C@H]2[C@H]3[C@@H]1C=C[C@]32C,1004.3062133789062
CC[C@@H](O)C(=O)[C@@H](C)O,1481.4439697265625
C[C@@]1(C#N)CN1C=O,983.263427734375
C#CC[C@@]1(C)C=CCO1,1212.807373046875
Cc1noc(N)c1C=O,1121.690673828125
O=C1CCC=C1C1CC1,1214.9849853515625
C[N@H+]1C[C@H]1c1ncno1,1120.8575439453125
COc1ocnc1N,897.3822021484375
C#C[C@]1(C)CC2(CC2)O1,1229.2374267578125
CCc1c[nH]c(=O)cn1,1320.887451171875
CC[C@]12C[C@H]1C[C@H]2OC,1317.612548828125
NC(=O)[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13,1070.1116943359375
C#C[C@]1(C=O)C[C@H](C)O1,1195.9847412109375
C[C@@]12C[NH2+]C(C=O)[N@@H+]1C2,1149.7264404296875
C[NH2+]C1ONN=C[CH+]1C,1148.7342529296875
OC[C@H]1O[C@H]1C[NH+]1CC1,1605.065673828125
C[C@H]1CO[C@@]12C[C@H]2C#N,1172.6551513671875
C[C@H]1C[C@H]2[C@H]3O[C@@H]([NH2+]1)[C@@H]23,1020.2922973632812
OCC1(CO)CC(O)C1,1339.07373046875
C#C[C@]1(C#N)OC1(C)C,1133.603515625
CC[C@]12CC[N@H+]1[C@H]2CO,1351.76708984375
CNc1cncnc1O,1142.3994140625
Cc1c(N)nnn1C,920.4622802734376
C[C@]12C(=O)N3C=C[C@H]1[C@@H]32,914.4873046875
Nc1ncc(F)cc1O,1123.797119140625
CC1(C)C[C@H]1[C@@H](O)CO,1546.7056884765625
C[C@@]12CC([NH-])O[C@@H]1C2,899.4429931640625
CCC[NH2+]C(C)OCC,2048.8828125
C[C@@]12OCC1=CCC2=O,987.9326171875
C[C@@]1(C#N)C[C@H]1C#N,973.5369262695312
Cc1ncc(C)c(F)n1,1176.661865234375
CCO[C@H]1C[C@H]2N[C@@]12C,1462.572265625
CC(C)c1ncco1,981.95458984375
C[C@@]12[C@H]3C[N@@H+]1[C@@H]1[C@H]3O[C@@H]12,855.6829223632812
ONC1CCC12CC2,993.0919189453124
C[C@@]12[C@H](CO)[C@H]3C[N@@H+]1[C@H]32,1147.9796142578125
C[C@H]1[C@H]2CC(=O)[C@]21O,859.07421875
O=CN1[C@@H]2CC[C@H]1C2,824.4635009765625
O=C1[C@@H]2[C@@H]3C[C@H]1[C@H]2[C@H]3O,992.73828125
C[C@]1(O)C(=O)[C@@H]2O[C@@H]21,778.701904296875
C[C@H]1OC12CC(=O)C2,1028.9439697265625
CCc1[nH]ccc1C,1038.4708251953125
C[N@H+]1C[C@]12[C@@H]1[C@H]3C[N@@H+]1[C@H]32,1106.887939453125
O=CN1C[C@H]2C[C@@H](C1)O2,1088.968017578125
O=C[C@]1([C@@H]2C[C@@H]2O)CN1,1135.8447265625
C1=C[C@@]2([C@H]3CN3)N[C@H]2C1,1149.633544921875
C1=N\CC[C@@H]2C[C@@H]2CO/1,1123.826171875
CO[C@H]1C[C@](C)(OC)C1,1466.467529296875
O=C1[C@H]2C[C@H]2C12CC2,828.782470703125
N=CN1[C@H]([NH-])[C@@]2(O)C[C@@H]12,1112.294921875
C[C@@]12C[C@H]3C[C@]1(O)[C@@H]2O3,958.9996948242188
OC[C@]12C[C@H](C1)[N@H+]1C[C@H]12,1079.7945556640625
C#CCc1nnoc1N,1133.4815673828125
OC[C@]12C[C@@H]3[C@H]1O[C@@H]3C2,1045.0855712890625
O=CCNC(C=O)C=O,1632.61669921875
CN[C@@H]1[C@H](C#N)[C@@H]1OC,1239.0611572265625
CC1(C)[C@H]2CC[C@@H]1OC2,1027.2691650390625
C1=CCC[C@@]2(C=C1)CO2,1136.71630859375
C#CCc1c[nH]c(=O)o1,1337.8360595703125
C#CC(=O)[C@H](O)C#CC,1412.36474609375
CO[C@@H](CO)[C@H]1C[N@H+]1C,1432.5272216796875
O=C(CCCO)N1CC1,1889.74365234375
C[C@H]1CO[C@H](C=O)C1,985.068603515625
[NH-]C1[C@H]2C[C@H]2CN1C=O,1079.5960693359375
CCC1CCCCCC1,1535.912353515625
C[C@]1(C=O)C=CC(=O)C1,1154.966552734375
c1ccc2c(c1)CCO2,1058.5899658203125
C[C@H]1CNC(C(N)=O)[NH2+]1,1311.9959716796875
CC[C@@H]1C([NH-])O[C@@H]1CC,1455.846923828125
C[C@@]12C=CCC1=CCO2,999.4193725585938
Cc1cn(C(C)C)cn1,1429.7100830078125
C[C@H]1[C@H]2C(=O)[C@@H]1[C@@]21CO1,1077.704345703125
CC(C)C1(C=O)CCC1,1243.769287109375
Nc1nncc(O)c1O,1034.7393798828125
CNC(=O)[C@H]1C[C@@H](C)C1,1649.9166259765625
N#C[C@]12CC[NH2+][C@H]1OC2,959.7327270507812
CO[C@H]1OCC=C1CO,1327.6790771484375
COC[C@H]1[NH2+][CH+]O[C@H]1C,1311.017578125
C[C@H]1C[C@H]2O[C@@]2(C)[C@H]1C,1196.1356201171875
C#CCC#C[C@H](O)CO,1925.791259765625
C[C@@]12CC[C@@H](O1)[C@H]2O,823.3173217773438
C#C[C@@H]1C[C@]1(O)C(C)C,1262.1300048828125
N#C[C@H]1C[C@H]2N[C@@H]12,671.3095092773438
CC1(C)O[C@H]1[C@@H](N)C#N,1284.3232421875
N#C[C@@H]1CC([NH-])NC1=O,1149.0928955078125
C[C@@H]1C[C@@H]1[C@@H](C)CCO,1724.068359375
CC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,939.38818359375
OCC#C[C@H]1C[NH2+][CH+]O1,1638.9796142578125
C[C@H]1[C@H]2C=C(CO)C[N@H+]21,1255.2236328125
C[C@H]1C[N@H+]1C1C23CC12O3,1252.6956787109375
CC(C)c1[nH]ccc1O,1256.0394287109375
c1cc2c([nH]1)OCOC2,1012.3225708007812
C[C@@H]1C(=O)N2[C@H]1C2(C)C,1190.862060546875
[NH-]C1OC[C@H]1C1COC1,1278.1802978515625
O[C@H]1C[C@@H](O)C[C@@H](O)C1,1341.9219970703125
CC#CC=O,568.784912109375
C[n+]1c([NH-])ccoc1=O,1026.5904541015625
C#C[C@@]12C[C@]1(C)N[CH+][NH2+]2,1030.7747802734375
CN[C@H]1[C@H]2N[C@H]([NH-])[C@]21O,1178.211669921875
C1=C[C@H]2[C@H]3C[C@H]3O[C@H]2C1,966.5131225585938
COC[C@H]1C[C@H]2[C@@H](O)[C@@H]12,1419.2744140625
NC(=O)[C@]12CN[C@H]1CO2,1037.348388671875
C[C@@H](C#N)C(C=O)C=O,1254.094482421875
C#C[C@@H]1[C@H](CO)[C@@]1(C)O,1235.0963134765625
c1cc2n[nH]nc2cn1,918.1903076171876
N#C[C@H]1CC=CCN1,976.565673828125
C/C(N)=N\c1cnno1,1262.4781494140625
C#CC(C#C)(C#N)CC,1158.1812744140625
