smiles,Delta_epsilon
C[C@H]1O[C@@H]([C@H]2CN2)[C@H]1O,8.726691246032715
CCO[C@H]1CC(=O)[C@H]1O,5.6545257568359375
CC1=CC(=O)[C@]2(CO2)C1,5.0286641120910645
CCOCC1(C)CC1,9.0994873046875
C#C[C@@]12[C@@H]3[C@H]4C[C@@H]3[N@@H+]1[C@H]42,6.762029647827148
O=c1cc[nH]c(=O)cn1,4.615050792694092
O=C1C[C@@]2(CO1)CO2,7.502179145812988
CCn1c(N)coc1=O,6.519847869873047
O=C1[C@H]([C@H]2CN2)C[C@@H]1O,5.6899003982543945
C#C[C@H]1[C@@H](C)[C@H]1CC#N,7.858648300170898
[NH-]C1NC(=O)CC12CC2,6.802846431732178
C1#CCOCCOCC1,7.16475772857666
C[C@H]1N[C@@]12C[C@H]1O[C@H]12,8.593356132507324
C[C@]12OC[C@H]1C[C@@]21CO1,8.111714363098145
C#C[C@@]1(O)[C@H](O)[C@@H]1CO,6.89264440536499
C#CC(C#C)C(=O)CC,6.089908123016357
C1[C@H]2[C@H]3O[C@H]3[C@@H]1[C@H]1O[C@@H]21,9.026016235351562
C[C@@H]1C(C)(C)[C@@H]2C[C@]12C,8.77567195892334
[NH-]C1=CN=C([NH-])NN=C1,4.130688667297363
CC1=CCC[C@@]12N[C@@H]2C,6.547059535980225
C#C[C@H]1[C@](C)(O)[C@]1(C)O,7.377007007598877
C[C@H]1C(=O)[C@H]2C[N@H+]2[C@H]1C,5.847726821899414
CN1C(=O)O[C@H]2C[C@@H]1C2,7.861369132995605
O[C@H]1CNC2=C1[CH-]CN2,5.2490763664245605
O[C@]12COC[C@]13C[C@H]2C3,8.432807922363281
C#CC#Cc1ccco1,4.54974365234375
C#C[C@@H]1CC=C[C@@H]1OC,6.944345474243164
O=c1[nH]cc(O)cc1F,4.492599487304688
C[C@H]1C[C@@H](O)[C@@]2(C)C[C@@H]12,8.887238502502441
O=C[C@@H]1[C@@H]2CCC[C@]12O,5.991947174072266
C[C@]12C[C@@H]3[C@H]1[C@H](O)C[C@@H]32,9.151188850402832
CNCC(=O)C#N,4.223206996917725
N#C[C@@]12C[NH2+][C@H]3C[C@@H]1[N@H+]32,5.259960651397705
N#CC1(CCO)CC1,8.38110637664795
O=C1O[C@@H]2[C@H](CCO)[C@H]12,7.24367094039917
CC(=O)[C@H]1[C@@H](C)[C@H]1C=O,5.444998264312744
N#C[C@@H]1[N@@H+]2C[C@H]3[C@@H]2[C@@]13N,6.783798694610596
C#CCn1cnc(O)n1,6.655904769897461
C[C@H]1O[C@@]12CO[C@H]2CO,8.44641399383545
C[CH+]1C(N)=NNOC1[NH-],3.951093196868897
C1=C[C@H]2CO[C@@H]3C[C@H]2[C@H]13,6.397397041320801
O=C1CCO[C@H]2C[C@@H]12,6.065417766571045
O=C1N[C@H]2C[C@H]2N=CO1,6.685837745666504
OCCn1ccnc1O,6.819173336029053
CC[C@H]1[N@H+]2C[C@]1(O)C2,8.44641399383545
[NH-]C1=CC=C([NH-])ON=C1,4.908934116363525
C[NH+]1[C@H]2[C@@H]3N[C@H]2[C@@H]31,7.695379734039307
C[C@]12C=CC[C@H](CO1)O2,6.816452026367188
O=C1[C@@]2(CN2)[C@@H]2C[C@]12O,5.69262170791626
O=C1C/C=C\C/C=C\N1,5.744323253631592
C#CCCC#CC(C)C,7.907628536224365
CC1(C2CC2)CC(=O)C1,6.008274078369141
C1=C[C@@]23OC[C@@H]2C[C@H]3C1,6.383790969848633
C1=C[C@H]2CCC[C@@H]1CC2,7.050469875335693
C[C@H]1CCc2ccnn21,7.110334873199463
CC[C@@]1(OC)C[C@H]1OC,8.93349838256836
C[C@H]1C[C@@]2(C#N)[C@@H]1[N@H+]2C,7.385169982910156
C[C@H]1OC2(CC2)[C@H]1CO,7.880417823791504
C[C@]1(O)[C@@H]2C34OC23[C@H]41,7.959330081939697
c1ncn2c1C[C@@H]1C[C@@H]12,6.723933219909668
C[C@@]12C[C@H]3[C@H](C#N)[N@@H+]1[C@H]32,7.5566020011901855
CC[N@H+]1C[C@@]12COC2=O,6.775634765625
CC1=CCc2cn[nH]c21,5.29533576965332
NC(=O)Cc1ccoc1,6.416444778442383
CC(C)(C#N)CCC=O,6.223243713378906
N#C[C@H]1O[C@H]2[NH2+]CC[C@H]21,6.857269287109375
CCC[N@H+]1C[C@H]1C,8.454577445983887
[NH-]c1n[cH+]oc(F)c1N,4.734780788421631
C[C@H]1C[C@@]12CO[C@H]2C=O,5.69262170791626
CC[C@H]1NC(=O)C=C1C,5.883101463317871
O[C@H]1C[C@H]2N[C@@]12[C@H]1CN1,8.457298278808594
CO[C@@H](C)C1CC=CC1,7.221901416778564
CC(=O)c1[nH]cnc1O,4.802809238433838
O[C@]12CC[C@H]1[C@H]1C[N@H+]1C2,8.019195556640625
O=C1C=C[C@]23C[C@H](C2)[C@@H]13,4.889885902404785
N[C@H]1COc2ocnc21,5.945687770843506
N#C[C@H]1C=C[C@H]2N[C@@H]12,6.606924533843994
NC1=NCC(=O)OCO1,6.617809295654297
[NH-]C1=C(F)C(N)=CNO1,4.364706516265869
CCC[C@@H](OC)[C@@H](C)O,8.846421241760254
N#C[C@]1(N)CCC[C@H]1O,8.000147819519043
CC1(C)[C@H]2[C@@H]3C[C@@]2(O)[C@@H]31,8.966151237487793
CCc1[nH]cnc1O,6.089908123016357
CC(=O)NCC(N)=O,6.8980865478515625
CC(C)[C@H]1NCC1NO,6.3266472816467285
O=CC1=C[C@@H]2N[C@H]1C2=O,4.879001140594482
C1C[NH+]1[C@]12C[C@@H]3[C@H]1[N@@H+]3C2,8.021917343139648
C#C[C@H]1C[C@H]1OC1CC1,7.9430036544799805
OCCc1ncn[nH]1,7.232786178588867
C[C@]12OC[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43,7.450477123260498
[NH-]C1O[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,6.707606792449951
Cc1ncoc1NC=O,5.7361602783203125
O=C1[C@H]2C[C@@H]1[C@@]21C[C@@H]1O,6.870874881744385
NC1=NCC(=O)C1=O,3.21638560295105
C[NH2+]C1C=CC(=O)N1,4.941587924957275
OC[C@H]1C=C[C@H]2CC[C@@H]12,6.903528213500977
C/N=C(/NC=N)C(C)=O,4.304841041564941
CC1(C)CCCN1C=O,7.259997367858887
C[C@H]1[C@H]2C[C@@]2(C#N)[C@H]1C,7.861369132995605
O[C@H]1[C@H]2C[C@@H]3CO[C@H]2[C@@H]31,8.272260665893555
O=C1N[CH+][C@H]2C[C@@H]3[C@H]2N13,5.148394107818604
C[C@@H](CO)[C@@]1(C=O)CO1,5.926640033721924
CO[C@@H]1[C@@H]2C[C@H]1[C@@H]2O,8.729413032531738
[NH-]c1cc(N)[nH+]c(F)n1,5.638199329376221
CC[C@H]1C[C@H]2C[C@@]2(C)O1,8.370222091674805
CC[C@]12C[C@H](C1)C(=O)O2,7.518506050109863
[NH-][CH+]Oc1c[nH]nc1N,6.136167526245117
CC(=O)[C@@]1(C#N)C[N@@H+]1C,5.880380630493164
C#C[C@@H]1C[C@H]2C[C@]1(C)C2,8.33212661743164
COCCC#C[C@H]1CO1,7.488573551177978
C#CC[C@@H]1OCC([NH-])O1,7.632793426513672
CC#CC(=O)CO[CH+][NH-],5.227307319641113
C#CC(=O)OC[C@H]1CN1,5.776977062225342
C[C@H]1C[C@H]2C[C@]1(C=O)C2,6.03548526763916
CC#CC(=O)O[CH+][NH2+]C,5.7361602783203125
N#C[C@@H]1[C@H](O)[C@@H]1C(N)=O,6.8137311935424805
C[C@H]1[C@@H](O)[C@H]2[N@H+]3C[C@@]12C3,6.7810773849487305
CO[C@H]1CC[C@H]1O,8.846421241760254
O=C[C@@]12C[C@H]3C[C@@H](C1)[N@H+]32,5.480372905731201
CC(=O)[C@@]12C[C@]1(C)CO2,5.926640033721924
O=CCC(=O)[C@@H](O)C=O,5.132067680358887
C[C@@H](CO)[C@H]1COC1[NH-],7.782456874847412
OCC[C@]12[C@@H]3C[C@H]1[C@H]2O3,8.247770309448242
C1OC[C@]23[C@@H]1[C@@H]1C24OC143,8.372943878173828
CC#C[C@H]1C[N@H+]1C1CC1,7.162036895751953
O[C@@H]1[C@H]2O[C@@H]1C[C@H]1N[C@@H]21,8.108993530273438
CC1(C)OC[C@H]1C1CC1,8.732133865356445
CC(=O)N1C(=O)C[C@@H]1C,6.236849784851074
O=C1[C@@H]2[C@@H]3CN1[C@]23CO,6.718491554260254
CO[C@@]1(C=O)C[N@H+]2C[C@H]21,5.474930763244629
C[C@H]1OC[C@@H](C)[C@@H]([NH-])O1,7.575649738311768
Cc1cc2n(n1)[C@@H](C)C2,7.134825229644775
C[C@H]1C[C@]2(C)C[C@@]1(C)C2,9.820589065551758
Nc1cc2ccoc2o1,5.981062412261963
C1=C[C@]23C[C@H](C[C@@H]2C1)C3,6.832778930664063
N1[C@@H]2[C@H]1[C@@H]1O[C@H]3[C@@H]1O[C@@H]23,7.864090442657471
CC#CC[C@@H](O)C#N,7.317142009735107
CCOC[C@@]1(C)CO1,9.230101585388184
CC(=O)N[C@H]1C[N@H+]2C[C@@H]12,7.311699390411377
C1=CC[C@@H]2OC[C@H](C1)O2,7.159315586090088
CC[N@@H+]1[C@H](COC)[C@@H]1C,7.864090442657471
CC[C@H]1C[N@H+]1CC#N,7.499457359313965
COC[C@](C)(C#N)OC,7.654562950134277
C[C@@H]1CCC[C@@H]1C,10.204269409179688
O[C@H]1C[C@H]2CC=CC[C@H]21,6.957951068878174
c1c[n+]2ccoc2[nH]1,6.062696933746338
[NH-]C1=CC=C(F)C(N)O1,4.1524577140808105
OC1Cc2cocc2C1,6.342973709106445
O=C[C@]12CC[C@H]1NC2=O,5.904870510101318
CCCOCC(=O)C=O,4.250418663024902
C[C@H]1C=C[C@@]2(C#N)C[C@@H]12,6.664068222045898
NC(=O)Oc1cnoc1,6.3620219230651855
CN1C=C(CO)CC1=O,5.542959213256836
C[C@H]1CCC(=O)N1C=O,5.8531694412231445
CCCOC1C23CC12O3,8.552538871765137
C#CC(C)(C)OC,8.087224006652832
C#C[C@H](C=O)CC(C)C,5.991947174072266
C1=C[C@H]2C[C@]23CC[C@H]1C3,6.634135723114014
CC12C(=O)N[C@]13C[C@H]2C3,6.587876319885254
C[C@]12CC[N@@H+]3[C@H]1[C@H](O)[C@@H]32,8.190627098083496
Nc1nc2c(o1)CCN2,5.621871948242188
[NH-][CH+]O[C@@H]1C([NH-])[N@@H+]2C[C@H]12,6.710327625274658
[NH-]C1O[C@H]2[C@@H]1NC[C@@H]2O,7.0150957107543945
CC[C@H]1C[C@@]12OC[C@H]2C,8.261377334594727
C1O[C@@H]2[C@@H]3O[C@H]4[C@@H]3N[C@@]124,7.54843807220459
[NH-]C1=CC=NC(N)=CN1,3.959256649017334
OC1(c2cc[nH]n2)CC1,6.702164173126221
C[C@@H](O)CC1COC1,8.057291030883789
CC#C[C@@](C)(N)C#N,7.292651653289795
CCC(=N)NC(=O)OC,7.069517612457275
O=CO[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13,6.938903331756592
O[C@]12C[C@H]1C=C[C@H]1C[C@H]12,6.462704181671143
C[C@]12CO[C@H]1CC21CC1,8.402875900268555
Nc1ncnc(O)c1F,6.095350742340088
[NH-]C1=CC(CCO)CO1,5.831399917602539
C[C@]12C[C@@H](O)C(=O)[C@H]1O2,5.630035877227783
OCc1nc(O)c(O)[nH]1,5.578333854675293
C#C[C@H](O)[C@@]1(C=O)CN1,5.836842060089111
C#C[C@H]1CO[C@H](CO)O1,7.458641052246094
NC(=O)CC1COC1,7.175642490386963
O[C@H]1COC[C@H]2C[C@H]21,8.454577445983887
O[C@H]1C[C@@H](O)C2(CC2)C1,8.481788635253906
C[C@]1(C#N)C=C[C@H](O)C1,6.930739879608154
C[C@H]1C=C[C@@]2(O)CC[C@@H]12,7.034143447875977
OC1Cc2nonc2C1,6.639578342437744
CC(=O)NC[C@@]1(C)CO1,7.551159858703613
CNC(=O)n1cncn1,6.508963584899902
N#C[C@H](O)[C@H]1CC(=O)O1,7.638236045837402
Cc1c[nH]c(=O)cc1F,4.960635662078857
[NH-][CH+]OC1(CCO)CC1,7.676331520080566
O=C1COC[C@@]12CO2,5.439556121826172
CO[C@H]1C(=O)CC=C1C,5.461325168609619
C[C@@]1(O)[C@H]2C[C@]3(CO3)[C@H]21,8.664105415344238
C1OC[C@@H]2[C@H]3O[C@@H]2[C@H]3O1,8.555259704589844
C[C@H]1N[C@H]1C1(CO)CC1,8.533491134643555
C#CC[C@@]1(C#C)CO1,7.673610687255859
C[C@@]1(CO)CCC12CC2,9.10492992401123
CC[C@@H](C)[C@@]12CO[C@@H]1C2,8.163415908813477
C[C@H]1CC[C@@H]2CC[C@H]1C2,9.638273239135742
N[C@]12C(=O)O[C@@H]3[C@H]1N[C@@H]32,6.5633864402771
COc1nc[nH]c1O,5.913033962249756
CC[C@@]1(C)[C@H]2[C@H]3O[C@@H]1[C@H]32,8.226001739501953
N#C[C@H]1[C@H]2C=C[C@@H]3[C@H]2[N@@H+]31,6.247734069824219
O[C@@]12C[N@H+]3C[C@@H]1O[C@@H]2C3,7.390612602233887
C[C@H]1O[C@@H](CO)CC1=O,5.994668483734131
C[C@@]12[C@H]3[N@@H+]1[C@@]1(C)[C@@H]2[C@@]31O,7.298093795776367
C#C[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,5.774256229400635
N#C[C@]12C[N@H+](C[C@@H]1O)C2,7.181085109710693
C#C[C@H](O)CCC(C)C,8.106271743774414
C#C[C@@H](C)CCC=O,6.1769843101501465
C[C@H]1[C@H]2OC[C@]21C,8.389269828796387
C[C@@H](O)[C@H]1[C@@H]2C=C[C@H]1O2,6.402839183807373
[NH-]C1O[C@@H]2[C@@H]3C[C@H]1C[C@@H]32,7.428708553314209
C[C@H]1[C@@H](O)C1(C#N)C#N,7.4423136711120605
C[C@]12CC[C@@]1(CO)CC2,8.90084457397461
C[C@H]1[C@@H]2CC[C@@]23OC[C@@H]13,8.220560073852539
N#Cc1ncno1,6.152494430541992
CO[C@H]1[C@H]2OC([NH-])O[C@@H]12,8.011032104492188
C[CH+]1C=C(NO)C=NO1,4.402801990509033
Cn1ccc(O)c1,6.304878234863281
C#C[C@@H]1[C@@H]2CC[C@]12CO,7.894023418426514
CC(=O)O[C@H]1C[C@H]1CO,7.564764976501465
CC(=O)C[NH+]1[C@H]2C[C@@H]1C2,5.945687770843506
CC(C)[C@@]1(CO)CO1,9.254591941833496
O=CNc1c[nH]c(O)c1,5.480372905731201
CCC1[NH2+]C2(CC2)CO1,6.811009407043457
CC(=O)C1=NCC(=O)O1,5.096692562103272
OC[C@H]1O[C@@H]2[C@H]1[N@@H+]1C[C@H]21,7.5566020011901855
CC(C)(O)C(=N)NC=O,6.138888835906982
OC1(c2ncon2)CC1,5.951130390167236
c1ncc2nn[nH]c2n1,5.227307319641113
C#C[C@@H](C#N)CO,7.89130163192749
C#CC1=CCCC(=O)C1,5.662689685821533
O=C[C@H]1N[C@]12[C@@H]1C[C@H]2C1,6.051812171936035
O=C[C@H]1N[C@@]12CNC2=O,5.970178127288818
C#C[C@H](C)C(=O)[C@H]1CN1,6.092629432678223
CC[C@@]1(O)CO[C@H]2C[C@H]21,7.910349369049072
C[C@H]1O[C@@H](C=O)C1=O,5.38785457611084
C1C[C@@]2(CC[N@@H+]3C[C@@H]32)O1,8.408317565917969
C[C@@]12C=C[C@H](CO)[N@@H+]1C2,6.2939934730529785
O=C1C[N@H+]2[C@@H]3[C@@H](O)[C@H]2[C@H]13,5.627314567565918
Cn1nc(CO)oc1=O,6.541617393493652
CCC(=O)OCC(C)C,7.785177230834961
O=C[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,5.717112064361572
[NH-][C@@H]1ON=NC=CC1=O,4.021842956542969
C#C[C@H](C=O)OC=O,5.962014675140381
OCC[N@@H+]1[C@@H]2COC[C@@H]21,8.636894226074219
CO[C@]12COC[C@H](C1)C2,8.721248626708984
[NH-]C1O[C@H]2[C@@H]1C21COC1,7.19196891784668
N#C[C@H]1CC=C2CC[C@H]21,6.642299175262451
O[C@]12[C@@H]3[C@@H]4C[C@H]1[C@H]2[C@@H]43,8.122598648071289
O=C1CC/C=C\CCO1,6.876317024230957
C#C[C@@H]1OCCC1=O,5.782419681549072
C#CC(C#C)[C@@H](C)C#N,7.809667587280273
O=C1OCOC[C@H]2C[C@@H]12,7.058633804321289
C[C@H]1COC(=O)C=C1N,5.659968376159668
C[C@H]1CC[C@]1(O)CC=O,5.918476581573486
C[C@H]1[C@H]2OCC=C[C@]21O,6.277666568756104
C[C@H]1C=CCC(=O)N1C,6.759308338165283
C[N@@H+]1CC[C@@]1(C#N)CO,7.053191184997559
C1#CC/C=C\C/C=C\C1,6.625972270965576
OC/C(=N\O)C1CC1,6.587876319885254
C[C@H]1[C@H]2C=C[C@@H](O)[C@@H]12,6.43821382522583
N[C@]12C[C@H]1N1N[CH+][NH2+][C@H]12,6.269503116607666
Nc1nc[nH]c1C1CC1,5.877659320831299
Cc1nc(N)c(O)n1C,6.277666568756104
O[C@@]12C[NH2+][C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,4.244976043701172
[NH-]C1=NC=CNNC1=O,4.552464962005615
C[C@@H]1[C@H](O)CO[C@@H]1C,8.26681900024414
Cc1cc(N(C)C)co1,5.812351703643799
C[C@]12[C@@H]3[C@H](CO)[C@H]1C[C@@H]32,8.519885063171387
Nc1ocnc(=O)c1F,5.254518508911133
C[C@H]1C[C@H]2C[C@]3(CO3)[C@H]21,8.699480056762695
O=CC(=O)C(=O)N1CC1,3.839526653289795
CC(=O)C1(C=O)CCC1,5.782419681549072
O=C1C[C@H]2C[C@@]2(O)[C@H]1O,6.095350742340088
N#C[C@@]12C[C@H]3[C@@H](N1)[C@H]32,6.925297737121582
C[C@@]12[C@H]3[C@H](O)[C@@H]1O[C@]32C,8.481788635253906
C[C@@]12C=C[C@@H](C1)NC2=O,5.861332416534424
C[C@@H]1C=CCC[C@H](C)O1,6.876317024230957
OC1(CC(F)(F)F)CC1,8.879075050354004
C[C@H]1[C@@H]2[C@@H]3C[N@H+]1C[C@H]2O3,7.7579665184021
C#Cc1cc(C)oc1C,5.610987663269043
CC[C@H]1C[C@H]2C[C@]1(O)C2,8.966151237487793
COc1nc(N)oc1N,5.929360866546631
C[C@H]1CC[C@H]1CCO,9.325342178344728
O=C1C[C@H]2[C@@H]3C[C@@]2(O)[C@H]13,6.043648719787598
[NH-]C1=C([NH-])OC(CO)O1,6.370185375213623
C[C@H]1C(=O)[C@H]2CO[C@]21C,5.850448131561279
OC[C@@]12CC[C@H]3C[C@@H]1[C@H]32,9.061391830444336
NC(=O)[C@H]1CCC(=O)N1,6.922576904296875
N#C[C@@H]1C[C@@H]2C[C@H]1C2=O,6.220522880554199
C[NH2+][C@]12CO[C@H]1[C@H]2C=O,4.601445198059082
O=C1CC[C@H](O)[C@@H]1NO,4.500762939453125
O=CN1C[C@@H]1C#CCO,6.721211910247803
C#CCCOCC#N,7.61374568939209
CC[C@]12O[C@H](C1=O)[C@H]2C,6.585155487060547
c1onc2c1[C@@H]1N[C@@H]1C2,6.440935134887695
C[C@H]1O[C@@]2(CCO)C[C@@H]12,8.38654899597168
C[C@]12O[C@@]1(C=O)CC2=O,5.240912914276123
CCc1ccnc(O)n1,5.842284679412842
CC(C)[C@@H](C#N)C(N)=O,7.338910579681396
C[C@H]1N2C(=O)OC[C@@]12C,7.635515213012695
Cc1n[nH]nc1O,6.386512279510498
CC[C@H]1C=C(C)C[C@H]1O,7.009653091430664
O=CN1C=CCC(=O)C1,5.200095653533936
C/C(=N\O)[C@H]1O[C@H]1CO,6.503520965576172
CC1=C[C@@]2(O)CO[C@@H]1C2,6.666789531707764
C[C@@]1(O)[C@@H]2CC=C[C@H]1C2,6.653183937072754
C[C@H]1[C@@H](O)[C@H]1CCO,8.070897102355957
C1O[C@H]1[C@H]1[C@H]2[C@@H]3C[N@H+]2[C@@H]31,8.5906343460083
O=C1CC2(C1)[C@@H]1OC[C@@H]12,5.937524318695068
CO[C@H]1C[C@]2(CCO2)C1,8.421924591064453
N#C[C@H]1NC[C@@]12CN2,7.091287136077881
C[C@H]1[C@H]2COC(=O)[C@]21N,6.925297737121582
C[C@H]1[C@H]2O[C@H]2[C@@]12CO2,8.851863861083984
C[C@H]1[C@H]2CC[C@]1(C)C2=O,6.1443305015563965
Nc1nnoc1N,5.621871948242188
C#C[C@@]1(C)[C@@H]2N[C@H]1C2=O,6.753865718841553
CNc1[nH]nc(C)c1N,6.430050849914551
C[C@@H](O)C[C@]12C[C@H]1CO2,8.38110637664795
O[C@@H]1C=C2COC[C@@H]2C1,6.764750480651856
N#CC(=O)C[NH+]1CC1,4.800088405609131
O=C1O[C@H]2CC[N@@H+]3[C@H]2[C@H]13,6.710327625274658
O=C1C=CC[C@@H]2C[C@@H]2C1,5.1130194664001465
O=C[C@@H]1N[C@@]12CC[C@@H]2O,5.972899436950684
CN(C)c1conn1,4.93342399597168
C/C(CCC1CC1)=N\O,6.938903331756592
O[C@H]1CNc2n[nH]cc21,5.945687770843506
CCC(=O)[C@@H](C)O[CH+][NH-],6.2096381187438965
OC[C@@]12C=C[C@H](O)[C@@H]1O2,6.5633864402771
C[C@@H]1C(=O)COC[C@@H]1O,5.779698371887207
N#CC1(C#N)C[C@H]2O[C@H]21,7.700821876525879
O[C@@H]1CC[C@@H]1O,8.345731735229492
O=C[C@]12C[C@H](C[C@@H]1O)C2,5.959293365478516
N#CC(C#N)(CN)CO,7.050469875335693
CC(C)[C@@H](C)C(C)(C)C,9.89950180053711
Oc1nnn(C2CC2)n1,6.136167526245117
N#C[C@@]12NCC[C@@H]1[C@@H]2O,7.034143447875977
CO[CH+][NH2+][C@H]1C[N@H+]2C[C@@H]12,6.74298095703125
O=CN1[C@@H]2C[C@H]1[C@@H]1O[C@@H]12,7.16475772857666
COc1ncc(C=O)o1,5.072202205657959
C[C@H]1[C@H]2[C@@H](C=O)C(=O)N21,5.676295280456543
C[C@@H]1[C@@H]2[C@H]3CCO[C@@H]2[C@@H]13,8.979757308959961
CNc1cn[nH+]nc1C,4.6585893630981445
CO[C@H]1C[C@@H](C)C1=O,5.450440406799316
O=C[C@](O)(CO)CCO,5.643641471862793
O=C[C@@H]1C=C[C@@H]2C[C@]12O,5.668131351470947
CC[C@@H](C)C[C@@H](O)C=O,6.430050849914551
C[C@]12C[C@H](C1)C([NH-])O2,7.796061992645264
CC[C@H]1[NH2+][CH+]O[C@H]1CO,7.17836332321167
O[C@H]1[C@H]2C[C@@H]3[C@H]2CO[C@H]13,8.356616973876953
CO[C@@H](C)C1(C)CCC1,8.949825286865234
NC(=O)C1C23CC12O3,6.805567264556885
C#Cc1cc[nH]c1OC,5.864053726196289
Oc1ccc([C@H]2CO2)[nH]1,6.030043125152588
CC(=O)N1[C@@H]2CCC[C@@H]21,6.947066307067871
Cc1cn[nH]c1N,6.519847869873047
CC[C@H](C#CC#N)CO,6.402839183807373
C[C@@](C=O)(CO)CCO,5.953851222991943
C[C@H]1NC(=O)COC1=O,6.949788093566895
OC[C@H]1NCC2(CC2)[NH2+]1,6.508963584899902
C[C@H]1N[C@H]1[C@H]1O[C@H]1C#N,7.113056659698486
CO[C@H]1[C@H]2C[C@@H](O)[C@]21C,8.62328815460205
CCCC(=O)CC1CC1,6.215080738067627
O[C@H]1C[C@H]2C=CCO[C@H]21,6.952508926391602
C#C[C@@H]1CC([NH-])N1C=N,6.111677169799805
[NH-]C1OC(O)=CNC1=O,4.451782703399658
Nc1nc[nH]c1NC=O,5.396018028259277
C#C[C@H]1C=C(CO)CO1,6.933460712432861
O=C1C=C(CO)C[C@@H]1O,5.279008865356445
O=C[C@@]1([C@H]2CCO2)CO1,5.798746109008789
CCC[C@H]1C[C@@H](O)C1=O,5.991947174072266
COc1cn[nH]c1C,6.1769843101501465
C[C@H]1O[C@]1(C)[C@H]1C[N@H+]1C,8.375664710998535
CO[CH+][NH2+][C@H]1CC[C@H]1C,7.1184983253479
C[C@@H](O)[C@H]1[C@@H]2CC[C@H]1C2,9.151188850402832
Oc1cc(F)nc(F)c1,6.617809295654297
CN[C@H](C#N)CC=O,5.409623622894287
C#CCC(=O)O[CH+][NH-],6.74298095703125
C[C@@H]1C(=O)OC[C@@H]2C[C@@H]21,7.50762128829956
Cc1nc(O)c(C#N)[nH]1,5.474930763244629
C[C@H]1CC=CC(=O)CO1,4.960635662078857
C[C@@H]1OC[C@@H]2[C@H](C)[C@@H]2O1,8.86819076538086
[NH-]C1=CNOC=CC1=O,4.615050792694092
C[C@H]1CC=C[C@H]1[NH+]1CC1,6.851827144622803
C1=C[C@]2(CN2)[C@@]2(C1)CO2,6.666789531707764
c1ncc(C2CCC2)[nH]1,6.677673816680908
O[C@H]1C[C@@H]2O[C@H]1[C@H]1O[C@H]12,8.454577445983887
CCOC([NH-])C(=O)NC,6.3130412101745605
C[C@H]1C=C[C@@H](O)[C@H]2C[N@H+]21,6.4273295402526855
N#C[C@]12[C@@H]3C[N@H+]1C[C@H]2O3,6.269503116607666
CC(=O)[C@]1(C)[C@@H]2CC[C@@H]21,5.981062412261963
N#CC1(N)COCOC1,8.250492095947266
N#CCCC(C=O)C=O,5.616430282592773
O=C[C@@H]1O[C@H](CO)[C@@H]1O,5.872217178344727
O=C[C@]12C[C@H]3[C@@H]4[C@H]3[N@H+]1[C@@H]42,5.6545257568359375
[NH-]C1CC2(COC2)CO1,7.611024856567383
OC[C@H]1C[C@H]2[C@@H](O)C[N@@H+]12,7.363400936126709
C[C@]12C[C@@H]3C[C@H]1[C@@H]3C2=O,6.182426929473877
CO[C@H]1[C@@H](C)[C@H]1C(C)=O,6.201474666595459
C[C@]12C[C@@H](C=O)[C@H]1CO2,5.864053726196289
CCc1ncnoc1=O,4.495320796966553
CCC(=O)C[N@H+]1C[C@H]1C,5.338873863220215
O=C1C[C@@]2(O)C[C@H]2CN1,7.205575466156006
CNC(=O)[C@H]1CN1,7.363400936126709
C[NH2+]C1N[C@@]2(C)C[C@H]2O1,7.338910579681396
C[NH2+]C1OCCN1C=N,6.321204662322998
CCC(=O)[C@@H](O)[C@@H](C)O,6.47086763381958
COC[C@H]1OCC12CC2,8.364779472351074
[NH-]C1O[C@H]2CC=C[C@@H]12,7.012373924255371
CC[C@@H](O)[C@@]1(C)CCO1,8.226001739501953
C[C@@H]1[C@@H]2[C@@H]3O[C@@H]3[C@H]1[N@H+]2C,7.787898063659668
C[C@@]12C[C@@]34CO[C@@H]([C@H]13)[C@@H]24,8.93349838256836
C[NH2+]C1[C@H]2OC[C@H]2[N@H+]1C,6.372906684875488
O=C1C[C@@H]2C[C@@H]2C1,6.076302528381348
N#CC[C@H](N)[C@@H](N)C#N,7.338910579681396
CC[NH2+]C1CO[C@@H](C)O1,7.499457359313965
[NH-]C1O[C@H]2[C@H]3C[C@@]2(C3)O1,8.163415908813477
C[C@H]1C[C@H]1c1ncn[nH]1,7.020537376403809
CN[C@@](C)(C#N)[C@H]1CO1,7.611024856567383
CC[C@@]1(CO)N[C@H]1C=O,5.926640033721924
Cn1ccc(CO)n1,6.955230236053467
CC1(C)[C@@H]2C[C@H]1[C@@H]1O[C@@H]12,9.175679206848145
CO[C@H]1C23OC12[C@H]3C,8.568865776062012
O=C1C[C@@H]2NC[C@]12O,5.409623622894287
O=C[C@]12C[C@H]1[C@H]1C[C@@H]2O1,6.196032524108887
CCC(=O)[C@@H](C)COC,6.253176689147949
Nc1cnn(CCO)n1,5.970178127288818
CO[C@H]1[C@H]2C=C[C@@H]1[N@@H+]2C,5.959293365478516
