smiles,alpha
C[NH+]1[C@H]2[C@@H]3N[C@H]2[C@@H]31,60.86000061035156
C[C@]12C=CC[C@H](CO1)O2,75.01000213623047
O=C1[C@@]2(CN2)[C@@H]2C[C@]12O,70.80999755859375
O=C1C/C=C\C/C=C\N1,81.02999877929688
C#CCCC#CC(C)C,96.06999969482422
CC1(C2CC2)CC(=O)C1,82.87000274658203
C1=C[C@@]23OC[C@@H]2C[C@H]3C1,80.20999908447266
C1=C[C@H]2CCC[C@@H]1CC2,88.06999969482422
C[C@H]1CCc2ccnn21,81.69999694824219
CC[C@@]1(OC)C[C@H]1OC,83.30000305175781
C[C@H]1C[C@@]2(C#N)[C@@H]1[N@H+]2C,81.91999816894531
C[C@H]1OC2(CC2)[C@H]1CO,78.97000122070312
C[C@]1(O)[C@@H]2C34OC23[C@H]41,63.4900016784668
c1ncn2c1C[C@@H]1C[C@@H]12,77.27999877929688
C[C@@]12C[C@H]3[C@H](C#N)[N@@H+]1[C@H]32,77.04000091552734
CC[N@H+]1C[C@@]12COC2=O,73.95999908447266
CC1=CCc2cn[nH]c21,81.86000061035156
NC(=O)Cc1ccoc1,70.66000366210938
CC(C)(C#N)CCC=O,80.70999908447266
N#C[C@H]1O[C@H]2[NH2+]CC[C@H]21,69.8499984741211
CCC[N@H+]1C[C@H]1C,72.19999694824219
[NH-]c1n[cH+]oc(F)c1N,66.26000213623047
C[C@H]1C[C@@]12CO[C@H]2C=O,75.86000061035156
CC[C@H]1NC(=O)C=C1C,83.18000030517578
O[C@H]1C[C@H]2N[C@@]12[C@H]1CN1,75.1500015258789
CO[C@@H](C)C1CC=CC1,87.04000091552734
CC(=O)c1[nH]cnc1O,71.87999725341797
O[C@]12CC[C@H]1[C@H]1C[N@H+]1C2,76.63999938964844
O=C1C=C[C@]23C[C@H](C2)[C@@H]13,78.9000015258789
N[C@H]1COc2ocnc21,66.30999755859375
N#C[C@H]1C=C[C@H]2N[C@@H]12,66.04000091552734
NC1=NCC(=O)OCO1,63.630001068115234
[NH-]C1=C(F)C(N)=CNO1,68.52999877929688
CCC[C@@H](OC)[C@@H](C)O,85.94999694824219
N#C[C@]1(N)CCC[C@H]1O,75.1500015258789
CC1(C)[C@H]2[C@@H]3C[C@@]2(O)[C@@H]31,82.9800033569336
CCc1[nH]cnc1O,67.58999633789062
CC(=O)NCC(N)=O,62.959999084472656
CC(C)[C@H]1NCC1NO,83.45999908447266
O=CC1=C[C@@H]2N[C@H]1C2=O,71.47000122070312
C1C[NH+]1[C@]12C[C@@H]3[C@H]1[N@@H+]3C2,78.61000061035156
C#C[C@H]1C[C@H]1OC1CC1,82.5
OCCc1ncn[nH]1,62.38999938964844
C[C@]12OC[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43,74.01000213623047
[NH-]C1O[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,71.8499984741211
Cc1ncoc1NC=O,70.48999786376953
O=C1[C@H]2C[C@@H]1[C@@]21C[C@@H]1O,73.83000183105469
NC1=NCC(=O)C1=O,58.0099983215332
C[NH2+]C1C=CC(=O)N1,70.5
OC[C@H]1C=C[C@H]2CC[C@@H]12,83.16000366210938
C/N=C(/NC=N)C(C)=O,83.41000366210938
CC1(C)CCCN1C=O,82.91000366210938
C[C@H]1[C@H]2C[C@@]2(C#N)[C@H]1C,84.55999755859375
O[C@H]1[C@H]2C[C@@H]3CO[C@H]2[C@@H]31,73.20999908447266
O=C1N[CH+][C@H]2C[C@@H]3[C@H]2N13,71.69000244140625
C[C@@H](CO)[C@@]1(C=O)CO1,72.13999938964844
CO[C@@H]1[C@@H]2C[C@H]1[C@@H]2O,68.63999938964844
[NH-]c1cc(N)[nH+]c(F)n1,70.43000030517578
CC[C@H]1C[C@H]2C[C@@]2(C)O1,85.62000274658203
CC[C@]12C[C@H](C1)C(=O)O2,75.26000213623047
[NH-][CH+]Oc1c[nH]nc1N,70.05000305175781
CC(=O)[C@@]1(C#N)C[N@@H+]1C,75.13999938964844
C#C[C@@H]1C[C@H]2C[C@]1(C)C2,88.01000213623047
COCCC#C[C@H]1CO1,84.26000213623047
C#CC[C@@H]1OCC([NH-])O1,71.86000061035156
CC#CC(=O)CO[CH+][NH-],80.12999725341797
C#CC(=O)OC[C@H]1CN1,73.95999908447266
C[C@H]1C[C@H]2C[C@]1(C=O)C2,82.62999725341797
CC#CC(=O)O[CH+][NH2+]C,84.37000274658203
N#C[C@@H]1[C@H](O)[C@@H]1C(N)=O,66.63999938964844
C[C@H]1[C@@H](O)[C@H]2[N@H+]3C[C@@]12C3,80.44000244140625
CO[C@H]1CC[C@H]1O,60.54999923706055
O=C[C@@]12C[C@H]3C[C@@H](C1)[N@H+]32,75.30999755859375
CC(=O)[C@@]12C[C@]1(C)CO2,77.48999786376953
O=CCC(=O)[C@@H](O)C=O,64.63999938964844
C[C@@H](CO)[C@H]1COC1[NH-],76.19000244140625
OCC[C@]12[C@@H]3C[C@H]1[C@H]2O3,74.87000274658203
C1OC[C@]23[C@@H]1[C@@H]1C24OC143,71.16000366210938
CC#C[C@H]1C[N@H+]1C1CC1,90.4800033569336
O[C@@H]1[C@H]2O[C@@H]1C[C@H]1N[C@@H]21,69.30000305175781
CC1(C)OC[C@H]1C1CC1,85.37000274658203
CC(=O)N1C(=O)C[C@@H]1C,74.75
O=C1[C@@H]2[C@@H]3CN1[C@]23CO,68.6500015258789
CO[C@@]1(C=O)C[N@H+]2C[C@H]21,72.26000213623047
C[C@H]1OC[C@@H](C)[C@@H]([NH-])O1,76.86000061035156
Cc1cc2n(n1)[C@@H](C)C2,84.69999694824219
C[C@H]1C[C@]2(C)C[C@@]1(C)C2,92.6500015258789
Nc1cc2ccoc2o1,70.04000091552734
C1=C[C@]23C[C@H](C[C@@H]2C1)C3,86.91999816894531
N1[C@@H]2[C@H]1[C@@H]1O[C@H]3[C@@H]1O[C@@H]23,65.75
CC#CC[C@@H](O)C#N,71.0
CCOC[C@@]1(C)CO1,72.73999786376953
CC(=O)N[C@H]1C[N@H+]2C[C@@H]12,77.37000274658203
C1=CC[C@@H]2OC[C@H](C1)O2,75.33999633789062
CC[N@@H+]1[C@H](COC)[C@@H]1C,87.54000091552734
CC[C@H]1C[N@H+]1CC#N,73.4800033569336
COC[C@](C)(C#N)OC,75.9800033569336
C[C@@H]1CCC[C@@H]1C,73.43000030517578
O[C@H]1C[C@H]2CC=CC[C@H]21,81.91999816894531
c1c[n+]2ccoc2[nH]1,60.290000915527344
[NH-]C1=CC=C(F)C(N)O1,74.0
OC1Cc2cocc2C1,73.70999908447266
O=C[C@]12CC[C@H]1NC2=O,70.30000305175781
CCCOCC(=O)C=O,75.12000274658203
C[C@H]1C=C[C@@]2(C#N)C[C@@H]12,82.4800033569336
NC(=O)Oc1cnoc1,60.91999816894531
CN1C=C(CO)CC1=O,76.91999816894531
C[C@H]1CCC(=O)N1C=O,73.6500015258789
CCCOC1C23CC12O3,80.1500015258789
C#CC(C)(C)OC,66.2699966430664
C#C[C@H](C=O)CC(C)C,86.0
C1=C[C@H]2C[C@]23CC[C@H]1C3,86.55999755859375
CC12C(=O)N[C@]13C[C@H]2C3,77.27999877929688
C[C@]12CC[N@@H+]3[C@H]1[C@H](O)[C@@H]32,78.70999908447266
Nc1nc2c(o1)CCN2,72.8499984741211
[NH-][CH+]O[C@@H]1C([NH-])[N@@H+]2C[C@H]12,73.63999938964844
[NH-]C1O[C@H]2[C@@H]1NC[C@@H]2O,68.5
CC[C@H]1C[C@@]12OC[C@H]2C,86.62999725341797
C1O[C@@H]2[C@@H]3O[C@H]4[C@@H]3N[C@@]124,67.12999725341797
[NH-]C1=CC=NC(N)=CN1,82.93000030517578
OC1(c2cc[nH]n2)CC1,74.70999908447266
C[C@@H](O)CC1COC1,71.26000213623047
CC#C[C@@](C)(N)C#N,74.08000183105469
CCC(=N)NC(=O)OC,75.48999786376953
O=CO[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13,69.9800033569336
O[C@]12C[C@H]1C=C[C@H]1C[C@H]12,79.88999938964844
C[C@]12CO[C@H]1CC21CC1,81.94000244140625
Nc1ncnc(O)c1F,64.69000244140625
[NH-]C1=CC(CCO)CO1,79.05999755859375
C[C@]12C[C@@H](O)C(=O)[C@H]1O2,68.56999969482422
OCc1nc(O)c(O)[nH]1,65.69999694824219
C#C[C@H](O)[C@@]1(C=O)CN1,71.02999877929688
C#C[C@H]1CO[C@H](CO)O1,70.08000183105469
NC(=O)CC1COC1,64.37000274658203
O[C@H]1COC[C@H]2C[C@H]21,66.7699966430664
O[C@H]1C[C@@H](O)C2(CC2)C1,78.37999725341797
C[C@]1(C#N)C=C[C@H](O)C1,77.55999755859375
C[C@H]1C=C[C@@]2(O)CC[C@@H]12,83.33000183105469
OC1Cc2nonc2C1,66.6500015258789
CC(=O)NC[C@@]1(C)CO1,76.9000015258789
CNC(=O)n1cncn1,69.26000213623047
N#C[C@H](O)[C@H]1CC(=O)O1,62.70000076293945
Cc1c[nH]c(=O)cc1F,72.87000274658203
[NH-][CH+]OC1(CCO)CC1,77.55000305175781
O=C1COC[C@@]12CO2,57.90999984741211
CO[C@H]1C(=O)CC=C1C,78.93000030517578
C[C@@]1(O)[C@H]2C[C@]3(CO3)[C@H]21,75.95999908447266
C1OC[C@@H]2[C@H]3O[C@@H]2[C@H]3O1,67.38999938964844
C[C@H]1N[C@H]1C1(CO)CC1,82.16000366210938
C#CC[C@@]1(C#C)CO1,68.69000244140625
C[C@@]1(CO)CCC12CC2,85.44999694824219
CC[C@@H](C)[C@@]12CO[C@@H]1C2,85.18000030517578
C[C@H]1CC[C@@H]2CC[C@H]1C2,90.13999938964844
N[C@]12C(=O)O[C@@H]3[C@H]1N[C@@H]32,64.73999786376953
COc1nc[nH]c1O,60.27999877929688
CC[C@@]1(C)[C@H]2[C@H]3O[C@@H]1[C@H]32,80.4000015258789
N#C[C@H]1[C@H]2C=C[C@@H]3[C@H]2[N@@H+]31,72.3499984741211
O[C@@]12C[N@H+]3C[C@@H]1O[C@@H]2C3,69.02999877929688
C[C@H]1O[C@@H](CO)CC1=O,71.2699966430664
C[C@@]12[C@H]3[N@@H+]1[C@@]1(C)[C@@H]2[C@@]31O,76.05999755859375
C#C[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,73.72000122070312
N#C[C@]12C[N@H+](C[C@@H]1O)C2,72.45999908447266
C#C[C@H](O)CCC(C)C,88.87999725341797
C#C[C@@H](C)CCC=O,75.51000213623047
C[C@H]1[C@H]2OC[C@]21C,64.0999984741211
C[C@@H](O)[C@H]1[C@@H]2C=C[C@H]1O2,74.94999694824219
[NH-]C1O[C@@H]2[C@@H]3C[C@H]1C[C@@H]32,75.52999877929688
C[C@H]1[C@@H](O)C1(C#N)C#N,72.08999633789062
C[C@]12CC[C@@]1(CO)CC2,85.1500015258789
C[C@H]1[C@@H]2CC[C@@]23OC[C@@H]13,81.94000244140625
N#Cc1ncno1,47.77999877929688
CO[C@H]1[C@H]2OC([NH-])O[C@@H]12,65.77999877929688
C[CH+]1C=C(NO)C=NO1,78.52999877929688
Cn1ccc(O)c1,60.310001373291016
C#C[C@@H]1[C@@H]2CC[C@]12CO,81.95999908447266
CC(=O)O[C@H]1C[C@H]1CO,73.6500015258789
CC(=O)C[NH+]1[C@H]2C[C@@H]1C2,80.69000244140625
CC(C)[C@@]1(CO)CO1,70.11000061035156
O=CNc1c[nH]c(O)c1,71.0199966430664
CCC1[NH2+]C2(CC2)CO1,82.48999786376953
CC(=O)C1=NCC(=O)O1,64.48999786376953
OC[C@H]1O[C@@H]2[C@H]1[N@@H+]1C[C@H]21,70.44000244140625
CC(C)(O)C(=N)NC=O,74.29000091552734
OC1(c2ncon2)CC1,66.62000274658203
c1ncc2nn[nH]c2n1,67.30000305175781
C#C[C@@H](C#N)CO,56.119998931884766
C#CC1=CCCC(=O)C1,84.33999633789062
O=C[C@H]1N[C@]12[C@@H]1C[C@H]2C1,78.55000305175781
O=C[C@H]1N[C@@]12CNC2=O,68.98999786376953
C#C[C@H](C)C(=O)[C@H]1CN1,79.62000274658203
CC[C@@]1(O)CO[C@H]2C[C@H]21,76.97000122070312
C[C@H]1O[C@@H](C=O)C1=O,60.34000015258789
C1C[C@@]2(CC[N@@H+]3C[C@@H]32)O1,77.83000183105469
C[C@@]12C=C[C@H](CO)[N@@H+]1C2,80.13999938964844
O=C1C[N@H+]2[C@@H]3[C@@H](O)[C@H]2[C@H]13,68.94000244140625
Cn1nc(CO)oc1=O,64.4800033569336
CCC(=O)OCC(C)C,83.70999908447266
O=C[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,72.47000122070312
[NH-][C@@H]1ON=NC=CC1=O,68.66000366210938
C#C[C@H](C=O)OC=O,59.2599983215332
OCC[N@@H+]1[C@@H]2COC[C@@H]21,75.41000366210938
CO[C@]12COC[C@H](C1)C2,77.98999786376953
[NH-]C1O[C@H]2[C@@H]1C21COC1,70.62999725341797
N#C[C@H]1CC=C2CC[C@H]21,81.80999755859375
O[C@]12[C@@H]3[C@@H]4C[C@H]1[C@H]2[C@@H]43,66.29000091552734
O=C1CC/C=C\CCO1,76.69999694824219
C#C[C@@H]1OCCC1=O,63.0099983215332
C#CC(C#C)[C@@H](C)C#N,80.55999755859375
O=C1OCOC[C@H]2C[C@@H]12,68.87999725341797
C[C@H]1COC(=O)C=C1N,77.38999938964844
C[C@H]1CC[C@]1(O)CC=O,78.93000030517578
C[C@H]1[C@H]2OCC=C[C@]21O,76.91999816894531
C[C@H]1C=CCC(=O)N1C,81.83000183105469
C[N@@H+]1CC[C@@]1(C#N)CO,75.9000015258789
C1#CC/C=C\C/C=C\C1,88.22000122070312
OC/C(=N\O)C1CC1,67.73999786376953
C[C@H]1[C@H]2C=C[C@@H](O)[C@@H]12,71.6500015258789
N[C@]12C[C@H]1N1N[CH+][NH2+][C@H]12,70.01000213623047
Nc1nc[nH]c1C1CC1,79.19000244140625
Cc1nc(N)c(O)n1C,76.19000244140625
O[C@@]12C[NH2+][C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,68.54000091552734
[NH-]C1=NC=CNNC1=O,71.47000122070312
C[C@@H]1[C@H](O)CO[C@@H]1C,70.44000244140625
Cc1cc(N(C)C)co1,84.5199966430664
C[C@]12[C@@H]3[C@H](CO)[C@H]1C[C@@H]32,82.63999938964844
Nc1ocnc(=O)c1F,61.369998931884766
C[C@H]1C[C@H]2C[C@]3(CO3)[C@H]21,82.04000091552734
O=CC(=O)C(=O)N1CC1,65.69000244140625
CC(=O)C1(C=O)CCC1,76.16000366210938
O=C1C[C@H]2C[C@@]2(O)[C@H]1O,67.51000213623047
N#C[C@@]12C[C@H]3[C@@H](N1)[C@H]32,65.55000305175781
C[C@@]12[C@H]3[C@H](O)[C@@H]1O[C@]32C,75.0
C[C@@]12C=C[C@@H](C1)NC2=O,75.08000183105469
C[C@@H]1C=CCC[C@H](C)O1,88.13999938964844
OC1(CC(F)(F)F)CC1,57.720001220703125
C[C@H]1[C@@H]2[C@@H]3C[N@H+]1C[C@H]2O3,76.0999984741211
C#Cc1cc(C)oc1C,86.94999694824219
CC[C@H]1C[C@H]2C[C@]1(O)C2,84.94000244140625
COc1nc(N)oc1N,70.16000366210938
C[C@H]1CC[C@H]1CCO,78.30999755859375
O=C1C[C@H]2[C@@H]3C[C@@]2(O)[C@H]13,72.5999984741211
[NH-]C1=C([NH-])OC(CO)O1,65.6500015258789
C[C@H]1C(=O)[C@H]2CO[C@]21C,75.41000366210938
OC[C@@]12CC[C@H]3C[C@@H]1[C@H]32,81.04000091552734
NC(=O)[C@H]1CCC(=O)N1,69.26000213623047
N#C[C@@H]1C[C@@H]2C[C@H]1C2=O,72.77999877929688
C[NH2+][C@]12CO[C@H]1[C@H]2C=O,82.16999816894531
O=C1CC[C@H](O)[C@@H]1NO,70.01000213623047
O=CN1C[C@@H]1C#CCO,76.8499984741211
C#CCCOCC#N,68.94000244140625
CC[C@]12O[C@H](C1=O)[C@H]2C,76.30999755859375
c1onc2c1[C@@H]1N[C@@H]1C2,70.38999938964844
C[C@H]1O[C@@]2(CCO)C[C@@H]12,79.44999694824219
C[C@]12O[C@@]1(C=O)CC2=O,68.5999984741211
CCc1ccnc(O)n1,77.75
CC(C)[C@@H](C#N)C(N)=O,76.5
C[C@H]1N2C(=O)OC[C@@]12C,71.66000366210938
Cc1n[nH]nc1O,51.650001525878906
CC[C@H]1C=C(C)C[C@H]1O,88.79000091552734
O=CN1C=CCC(=O)C1,74.76000213623047
C/C(=N\O)[C@H]1O[C@H]1CO,73.0199966430664
CC1=C[C@@]2(O)CO[C@@H]1C2,76.13999938964844
C[C@@]1(O)[C@@H]2CC=C[C@H]1C2,82.06999969482422
C[C@H]1[C@@H](O)[C@H]1CCO,71.44999694824219
C1O[C@H]1[C@H]1[C@H]2[C@@H]3C[N@H+]2[C@@H]31,76.75
O=C1CC2(C1)[C@@H]1OC[C@@H]12,73.18000030517578
CO[C@H]1C[C@]2(CCO2)C1,79.7300033569336
N#C[C@H]1NC[C@@]12CN2,65.75
C[C@H]1[C@H]2COC(=O)[C@]21N,71.41999816894531
C[C@H]1[C@H]2O[C@H]2[C@@]12CO2,63.97999954223633
C[C@H]1[C@H]2CC[C@]1(C)C2=O,81.9800033569336
Nc1nnoc1N,50.27000045776367
C#C[C@@]1(C)[C@@H]2N[C@H]1C2=O,76.02999877929688
CNc1[nH]nc(C)c1N,80.51000213623047
C[C@@H](O)C[C@]12C[C@H]1CO2,79.52999877929688
O[C@@H]1C=C2COC[C@@H]2C1,77.44000244140625
N#CC(=O)C[NH+]1CC1,63.45000076293945
O=C1O[C@H]2CC[N@@H+]3[C@H]2[C@H]13,67.01000213623047
O=C1C=CC[C@@H]2C[C@@H]2C1,81.80000305175781
O=C[C@@H]1N[C@@]12CC[C@@H]2O,74.55000305175781
CN(C)c1conn1,64.37999725341797
C/C(CCC1CC1)=N\O,86.76000213623047
O[C@H]1CNc2n[nH]cc21,71.41999816894531
CCC(=O)[C@@H](C)O[CH+][NH-],78.76000213623047
OC[C@@]12C=C[C@H](O)[C@@H]1O2,68.5
C[C@@H]1C(=O)COC[C@@H]1O,71.12999725341797
N#CC1(C#N)C[C@H]2O[C@H]21,66.55999755859375
O[C@@H]1CC[C@@H]1O,49.02999877929688
O=C[C@]12C[C@H](C[C@@H]1O)C2,75.37999725341797
N#CC(C#N)(CN)CO,69.33000183105469
CC(C)[C@@H](C)C(C)(C)C,98.7699966430664
Oc1nnn(C2CC2)n1,68.6500015258789
N#C[C@@]12NCC[C@@H]1[C@@H]2O,73.4800033569336
CO[CH+][NH2+][C@H]1C[N@H+]2C[C@@H]12,79.11000061035156
O=CN1[C@@H]2C[C@H]1[C@@H]1O[C@@H]12,68.5199966430664
COc1ncc(C=O)o1,71.1500015258789
C[C@H]1[C@H]2[C@@H](C=O)C(=O)N21,69.80000305175781
C[C@@H]1[C@@H]2[C@H]3CCO[C@@H]2[C@@H]13,82.22000122070312
CNc1cn[nH+]nc1C,83.87999725341797
CO[C@H]1C[C@@H](C)C1=O,69.27999877929688
O=C[C@](O)(CO)CCO,68.36000061035156
O=C[C@@H]1C=C[C@@H]2C[C@]12O,72.98999786376953
CC[C@@H](C)C[C@@H](O)C=O,84.0199966430664
C[C@]12C[C@H](C1)C([NH-])O2,69.8499984741211
CC[C@H]1[NH2+][CH+]O[C@H]1CO,75.25
O[C@H]1[C@H]2C[C@@H]3[C@H]2CO[C@H]13,73.27999877929688
CO[C@@H](C)C1(C)CCC1,89.12000274658203
NC(=O)C1C23CC12O3,61.79999923706055
C#Cc1cc[nH]c1OC,80.91999816894531
Oc1ccc([C@H]2CO2)[nH]1,74.02999877929688
CC(=O)N1[C@@H]2CCC[C@@H]21,78.79000091552734
Cc1cn[nH]c1N,59.52000045776367
CC[C@H](C#CC#N)CO,87.45999908447266
C[C@@](C=O)(CO)CCO,75.2699966430664
C[C@H]1NC(=O)COC1=O,65.5999984741211
OC[C@H]1NCC2(CC2)[NH2+]1,78.69999694824219
C[C@H]1N[C@H]1[C@H]1O[C@H]1C#N,74.38999938964844
CO[C@H]1[C@H]2C[C@@H](O)[C@]21C,78.66999816894531
CCCC(=O)CC1CC1,86.73999786376953
O[C@H]1C[C@H]2C=CCO[C@H]21,76.55000305175781
C#C[C@@H]1CC([NH-])N1C=N,80.44000244140625
[NH-]C1OC(O)=CNC1=O,65.80000305175781
Nc1nc[nH]c1NC=O,72.27999877929688
C#C[C@H]1C=C(CO)CO1,77.30000305175781
O=C1C=C(CO)C[C@@H]1O,73.08000183105469
O=C[C@@]1([C@H]2CCO2)CO1,68.75
CCC[C@H]1C[C@@H](O)C1=O,79.8499984741211
COc1cn[nH]c1C,68.06999969482422
C[C@H]1O[C@]1(C)[C@H]1C[N@H+]1C,82.94000244140625
CO[CH+][NH2+][C@H]1CC[C@H]1C,89.51000213623047
C[C@@H](O)[C@H]1[C@@H]2CC[C@H]1C2,84.95999908447266
Oc1cc(F)nc(F)c1,59.709999084472656
CN[C@H](C#N)CC=O,66.12999725341797
C#CCC(=O)O[CH+][NH-],63.27999877929688
C[C@@H]1C(=O)OC[C@@H]2C[C@@H]21,74.6500015258789
Cc1nc(O)c(C#N)[nH]1,74.62000274658203
C[C@H]1CC=CC(=O)CO1,79.86000061035156
C[C@@H]1OC[C@@H]2[C@H](C)[C@@H]2O1,78.4000015258789
[NH-]C1=CNOC=CC1=O,72.2300033569336
C[C@H]1CC=C[C@H]1[NH+]1CC1,88.0
C1=C[C@]2(CN2)[C@@]2(C1)CO2,77.19999694824219
c1ncc(C2CCC2)[nH]1,81.91999816894531
O[C@H]1C[C@@H]2O[C@H]1[C@H]1O[C@H]12,65.33999633789062
CCOC([NH-])C(=O)NC,75.94999694824219
C[C@H]1C=C[C@@H](O)[C@H]2C[N@H+]21,80.58000183105469
N#C[C@]12[C@@H]3C[N@H+]1C[C@H]2O3,69.77999877929688
CC(=O)[C@]1(C)[C@@H]2CC[C@@H]21,83.12999725341797
N#CC1(N)COCOC1,68.13999938964844
N#CCCC(C=O)C=O,70.93000030517578
O=C[C@@H]1O[C@H](CO)[C@@H]1O,64.5999984741211
O=C[C@]12C[C@H]3[C@@H]4[C@H]3[N@H+]1[C@@H]42,71.76000213623047
[NH-]C1CC2(COC2)CO1,72.66000366210938
OC[C@H]1C[C@H]2[C@@H](O)C[N@@H+]12,74.36000061035156
C[C@]12C[C@@H]3C[C@H]1[C@@H]3C2=O,78.80000305175781
CO[C@H]1[C@@H](C)[C@H]1C(C)=O,80.05999755859375
C[C@]12C[C@@H](C=O)[C@H]1CO2,75.70999908447266
CCc1ncnoc1=O,70.13999938964844
CCC(=O)C[N@H+]1C[C@H]1C,84.0199966430664
O=C1C[C@@]2(O)C[C@H]2CN1,71.54000091552734
CNC(=O)[C@H]1CN1,59.56999969482422
C[NH2+]C1N[C@@]2(C)C[C@H]2O1,79.41000366210938
C[NH2+]C1OCCN1C=N,79.8499984741211
CCC(=O)[C@@H](O)[C@@H](C)O,75.37000274658203
COC[C@H]1OCC12CC2,79.4000015258789
[NH-]C1O[C@H]2CC=C[C@@H]12,67.05000305175781
CC[C@@H](O)[C@@]1(C)CCO1,81.37000274658203
C[C@@H]1[C@@H]2[C@@H]3O[C@@H]3[C@H]1[N@H+]2C,77.41000366210938
C[C@@]12C[C@@]34CO[C@@H]([C@H]13)[C@@H]24,79.31999969482422
C[NH2+]C1[C@H]2OC[C@H]2[N@H+]1C,79.62000274658203
O=C1C[C@@H]2C[C@@H]2C1,59.900001525878906
N#CC[C@H](N)[C@@H](N)C#N,73.70999908447266
CC[NH2+]C1CO[C@@H](C)O1,79.12000274658203
[NH-]C1O[C@H]2[C@H]3C[C@@]2(C3)O1,70.19999694824219
C[C@H]1C[C@H]1c1ncn[nH]1,77.26000213623047
CN[C@@](C)(C#N)[C@H]1CO1,75.72000122070312
CC[C@@]1(CO)N[C@H]1C=O,77.19000244140625
Cn1ccc(CO)n1,68.51000213623047
CC1(C)[C@@H]2C[C@H]1[C@@H]1O[C@@H]12,80.66999816894531
CO[C@H]1C23OC12[C@H]3C,68.81999969482422
O=C1C[C@@H]2NC[C@]12O,61.61000061035156
O=C[C@]12C[C@H]1[C@H]1C[C@@H]2O1,72.27999877929688
CCC(=O)[C@@H](C)COC,83.56999969482422
Nc1cnn(CCO)n1,72.5
CO[C@H]1[C@H]2C=C[C@@H]1[N@@H+]2C,80.0999984741211
C[C@]12[C@@H]3C[N@H+]1[C@H]2[C@H]([NH-])O3,73.95999908447266
C[C@@H](C=O)[C@H]1C[C@@H](C)C1,87.27999877929688
C[C@H]1C[N@H+]1C[C@H]1CN1,75.62000274658203
C[C@@]1(O)CC2=CCO[C@H]21,77.7300033569336
O=C[C@@]12C[C@]1(O)CO2,60.810001373291016
C[C@@]12O[C@H]3[C@@H]1N(C=O)[C@H]32,70.22000122070312
C#CC1=C[C@@H](C)O[C@H]1C,88.33999633789062
C[N@@H+]1[C@H]2C[C@@H]1[C@]2(C)O,72.9800033569336
C[C@H]1O[C@H]2C[C@]1(C)C2,74.20999908447266
CCC(=O)NC(C)C,76.93000030517578
O[C@H]1[C@H]2C[N@H+]2[C@H]2C[C@]21O,70.05999755859375
COCc1cocc1N,75.26000213623047
N#C[C@]12CO[C@H](C1)C2,65.33999633789062
CC1(C)Cn2cncc21,82.2300033569336
C[C@@]12[C@H]3C[N@@H+]1[C@]2(C=O)C3,77.9800033569336
C1=NCC[C@@]2(CO1)CO2,72.87000274658203
C#C[C@@H]1OCC(=O)[C@H]1O,66.54000091552734
C[C@H]1COC([NH-])NC=N1,78.04000091552734
C1=C(C2CC2)CCOC1,85.5999984741211
CC[C@@H](O)[C@@H](O)C(N)=O,72.23999786376953
Nc1cc[nH]n1,47.709999084472656
COCc1c[nH]cc1N,80.36000061035156
C[C@H]1O[C@@H]2C[C@H]1C([NH-])O2,71.72000122070312
CO[CH+][NH2+]C1C[NH+](C)C1,83.94000244140625
O=CC1=CNC[C@@H]1O,68.47000122070312
C#CCc1c[nH]nn1,63.869998931884766
CNC1=CC(=O)CCC1,86.94000244140625
OCC1=CC[C@H](CO)C1,81.06999969482422
N#C[C@]12C[C@H]1[N@H+]1C[C@H]12,66.37999725341797
CNC1C=C([NH-])OC1,72.91999816894531
Cc1cc(N2CC2)n[nH]1,80.76000213623047
CCc1cc(C)nn1C,87.44000244140625
c1ncn2c1CC2,59.93000030517578
C[C@H]1[C@H]2C[C@H]2[C@H]2C[C@@H]12,76.55999755859375
C#C[C@H](C=O)[NH+](C)C,70.58999633789062
c1cc(N2CCC2)c[nH]1,83.72000122070312
Nc1nc(CO)[nH]c1N,73.63999938964844
CO[C@H]1[C@H]2CCC[C@]21O,78.31999969482422
N#CC[C@H]1O[C@H]2C[C@H]2O1,68.7699966430664
C#CCC#C[C@@H]1C[N@@H+]1C,87.5
Nc1onnc1[C@H]1CO1,65.6500015258789
C1NC12C13CC21O3,57.900001525878906
N#CCn1cccc1O,71.80000305175781
Nc1ccc(C=O)[nH]1,73.31999969482422
C[C@@]1(O)[C@H]2[C@@H]3C[C@@]2(C)[C@@H]31,83.3499984741211
CCC(C)(C)OC=O,72.26000213623047
CC(C)(CO)CNC=O,79.58999633789062
C[C@@]12C(=O)[C@H]3C[C@@H]1[C@@H]2C3,78.05000305175781
C[C@]12CC(=O)N[C@H]1[C@H]2O,71.66999816894531
O=C[C@H]1C[N@H+]1C1CC1,71.76000213623047
C#CC(=O)OC1(C)CC1,76.5999984741211
CNC(=O)CNCC#N,74.76000213623047
C[C@@H](O)[C@@H](C)CC(N)=O,79.01000213623047
C[C@]1(C#N)O[C@@H]2C[C@@]21C,75.72000122070312
